% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.694000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.194579042e+03 +3.177639042e+03 +3.177639042e+03 -4.8451e+00 +2.0189e+00 +3.8535e+00
2 0 +1.316358728e+03 +1.299418728e+03 +1.299418728e+03 -4.0972e+00 +6.1251e-01 +1.3947e+00
3 0 +7.910262729e+01 +6.216262729e+01 +6.216262729e+01 +7.9178e-01 -1.2370e+00 -1.0504e+00
6 0 +3.351522266e+01 +1.657522266e+01 +1.657522266e+01 +4.3210e+00 +1.8911e+00 +1.2487e+00
13 0 +1.532072358e+01 -1.619276416e+00 -1.619276416e+00 +1.5270e+00 +2.8403e-01 -2.2996e-01
61 0 +1.263038567e+01 -4.309614327e+00 -4.309614327e+00 +5.0000e+00 +4.9014e+00 -2.6587e+00
97 0 +2.789884626e+00 -1.415011537e+01 -1.415011537e+01 +3.8551e+00 +2.5575e+00 -1.7673e+00
817 0 +2.592554211e+00 -1.434744579e+01 -1.434744579e+01 +3.9259e+00 +2.5575e+00 -1.7673e+00
915 0 +8.103063000e-01 -1.612969370e+01 -1.612969370e+01 +3.3962e+00 +2.2034e+00 -1.2806e+00
2157 0 +6.216596947e-01 -1.631834031e+01 -1.631834031e+01 +3.8258e+00 +2.8108e+00 -1.6990e+00
2359 0 +4.587279294e-01 -1.648127207e+01 -1.648127207e+01 +3.6364e+00 +2.4973e+00 -1.5314e+00
3161 0 +5.978279524e-02 -1.688021720e+01 -1.688021720e+01 +3.6389e+00 +2.5395e+00 -1.5160e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.881000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.485549534e+01 +1.136654953e+02 +1.136654953e+02 -4.2769e+00 +1.1964e+00 -7.6587e-01
7 0 +5.470320601e+01 +7.351320601e+01 +7.351320601e+01 +4.8642e+00 -1.0701e-01 -1.6557e+00
17 0 +3.016812300e+01 +4.897812300e+01 +4.897812300e+01 -2.0289e+00 -4.5976e+00 -6.4189e-01
51 0 +1.155442160e+01 +3.036442160e+01 +3.036442160e+01 -2.1676e-01 +2.8846e+00 -5.0204e-01
75 0 +9.652278129e+00 +2.846227813e+01 +2.846227813e+01 +3.2926e+00 +3.5205e+00 -3.3077e+00
339 0 +7.886056717e+00 +2.669605672e+01 +2.669605672e+01 +1.5796e-01 +2.7168e+00 -8.6513e-01
491 0 +6.417369960e+00 +2.522736996e+01 +2.522736996e+01 +7.9027e-01 +1.1851e+00 -1.5881e+00
887 0 +6.282107107e+00 +2.509210711e+01 +2.509210711e+01 +1.5247e-01 +1.9570e+00 -7.4322e-01
1059 0 +3.805196327e+00 +2.261519633e+01 +2.261519633e+01 +1.0714e+00 +2.7168e+00 -1.6995e+00
1567 0 +3.728701041e+00 +2.253870104e+01 +2.253870104e+01 +1.5247e-01 +1.9570e+00 -1.3301e+00
1715 0 +1.556423197e+00 +2.036642320e+01 +2.036642320e+01 +1.5688e-01 +2.0538e+00 -8.9615e-01
1873 0 +1.068870371e+00 +1.987887037e+01 +1.987887037e+01 -1.0354e-01 +2.0612e+00 -8.4435e-01
2427 0 +3.756643533e-01 +1.918566435e+01 +1.918566435e+01 -1.0354e-01 +1.8369e+00 -8.4511e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.731500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.006017647e+03 +1.279167647e+03 +1.279167647e+03 +1.4874e+00 -3.8954e+00 +3.0576e+00
2 0 +4.241071158e+02 +6.972571158e+02 +6.972571158e+02 +2.5001e-01 +5.1970e-01 -3.4150e+00
3 0 +3.697358981e+02 +6.428858981e+02 +6.428858981e+02 -4.9198e+00 -4.0068e+00 +2.1280e+00
5 0 +2.831271047e+01 +3.014627105e+02 +3.014627105e+02 -2.7649e+00 +4.0387e+00 +7.3876e-01
9 0 +2.617108983e+01 +2.993210898e+02 +2.993210898e+02 -3.3875e+00 +4.7562e+00 +9.5024e-01
41 0 +2.292021539e+01 +2.960702154e+02 +2.960702154e+02 -5.0000e+00 +3.8762e+00 +6.7282e-01
65 0 +1.993811927e+01 +2.930881193e+02 +2.930881193e+02 -4.9198e+00 +4.0526e+00 -2.6184e-01
113 0 +7.535432864e+00 +2.806854329e+02 +2.806854329e+02 -2.8382e+00 +4.1236e+00 -6.0130e-03
153 0 +7.111599727e+00 +2.802615997e+02 +2.802615997e+02 -3.4443e+00 +4.0886e+00 -6.0130e-03
187 0 +3.373250426e+00 +2.765232504e+02 +2.765232504e+02 -3.4579e+00 +3.4232e+00 -5.8664e-01
313 0 +1.193488462e+00 +2.743434885e+02 +2.743434885e+02 -3.4443e+00 +4.0886e+00 -4.6131e-01
393 0 +9.539879880e-01 +2.741039880e+02 +2.741039880e+02 -3.4443e+00 +3.9287e+00 -4.6131e-01
1089 0 +3.815668347e-01 +2.735315668e+02 +2.735315668e+02 -3.4507e+00 +4.0159e+00 -4.2104e-01
3827 0 +3.675235344e-01 +2.735175235e+02 +2.735175235e+02 -3.7569e+00 +3.4284e+00 -5.1926e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.718000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.626510806e+02 +1.998310806e+02 +1.998310806e+02 -1.2753e+00 -4.6009e+00 +1.3953e+00
2 0 +4.170469087e+01 +7.888469087e+01 +7.888469087e+01 -2.8854e+00 +1.6413e-06 -5.6657e-01
15 0 +3.202976699e+01 +6.920976699e+01 +6.920976699e+01 -2.4324e+00 +2.9963e+00 +2.5959e+00
165 0 +2.697476547e+01 +6.415476547e+01 +6.415476547e+01 -3.1539e+00 +2.7077e+00 +5.0000e+00
209 0 +4.955648500e+00 +4.213564850e+01 +4.213564850e+01 -2.4324e+00 +2.3953e+00 +2.3120e+00
557 0 +3.477213857e+00 +4.065721386e+01 +4.065721386e+01 -1.5764e+00 +2.6426e+00 +1.9530e+00
671 0 +3.200800629e+00 +4.038080063e+01 +4.038080063e+01 -3.8220e+00 +2.3986e+00 +2.5872e+00
819 0 +2.323137502e+00 +3.950313750e+01 +3.950313750e+01 -2.7140e+00 +2.4052e+00 +2.2552e+00
1087 0 +1.846968397e+00 +3.902696840e+01 +3.902696840e+01 -4.4460e+00 +2.0526e+00 +2.0938e+00
1109 0 +1.084388111e+00 +3.826438811e+01 +3.826438811e+01 -3.7065e+00 +2.1864e+00 +1.9963e+00
1709 0 +9.162607884e-01 +3.809626079e+01 +3.809626079e+01 -3.7065e+00 +2.1864e+00 +2.1958e+00
2055 0 +3.659808714e-01 +3.754598087e+01 +3.754598087e+01 -3.5156e+00 +2.2097e+00 +2.0863e+00
2589 0 +1.988674182e-01 +3.737886742e+01 +3.737886742e+01 -3.7065e+00 +2.1127e+00 +2.0250e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.479000000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.457175182e+01 -9.332824818e+01 -9.332824818e+01 -2.9578e+00 -6.7995e-01 +4.3418e+00
17 0 +5.425741453e+00 -1.424742585e+02 -1.424742585e+02 -1.5842e+00 +6.8587e-01 +2.7768e+00
407 0 +4.472912909e+00 -1.434270871e+02 -1.434270871e+02 -1.3168e+00 +9.4842e-01 +2.4507e+00
