% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.694000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.303482402e+02 +1.134082402e+02 +1.134082402e+02 +1.2763e+00 -1.9021e+00 +1.5876e+00
2 0 +1.299941754e+02 +1.130541754e+02 +1.130541754e+02 +3.0014e+00 +8.8909e-02 +3.4834e+00
3 0 +1.072014093e+02 +9.026140929e+01 +9.026140929e+01 -1.9480e+00 -1.2875e+00 -1.1600e+00
7 0 +9.993636549e+01 +8.299636549e+01 +8.299636549e+01 -4.0372e-01 -9.9441e-01 -1.7440e+00
8 0 +7.755812502e+01 +6.061812502e+01 +6.061812502e+01 -8.7817e-01 -2.0644e+00 -1.5980e+00
10 0 +4.441875012e+01 +2.747875012e+01 +2.747875012e+01 -2.8431e-01 -1.6499e+00 +1.5770e-02
12 0 +3.961163453e+01 +2.267163453e+01 +2.267163453e+01 +1.4647e-01 -8.9078e-01 -9.5643e-03
13 0 +3.173067529e+01 +1.479067529e+01 +1.479067529e+01 +2.8542e-01 -1.8119e+00 +6.7387e-01
22 0 +2.323241200e+01 +6.292411998e+00 +6.292411998e+00 -6.6705e-01 -1.6178e+00 +1.4569e+00
49 0 +2.063202411e+01 +3.692024108e+00 +3.692024108e+00 +1.2990e+00 -4.6800e-01 -9.3310e-01
53 0 +1.741698843e+01 +4.769884307e-01 +4.769884307e-01 +1.2873e+00 -4.5413e-01 +2.1808e-01
64 0 +1.474569249e+01 -2.194307509e+00 -2.194307509e+00 +9.2237e-01 -4.2572e-01 +7.0301e-01
80 0 +9.680661188e+00 -7.259338812e+00 -7.259338812e+00 +2.7478e+00 +1.3653e+00 -1.0679e+00
86 0 +6.569886732e+00 -1.037011327e+01 -1.037011327e+01 +2.7412e+00 +1.1287e+00 -4.7325e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.881000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.566640867e+02 +1.754740867e+02 +1.754740867e+02 -2.5038e+00 -9.9536e-01 -3.6008e+00
2 0 +4.183697561e+01 +6.064697561e+01 +6.064697561e+01 +3.6753e+00 +3.2367e-01 -2.4106e+00
3 0 +1.888598870e+01 +3.769598870e+01 +3.769598870e+01 -4.7386e+00 -5.2290e-02 +2.8047e-01
15 0 +4.579448973e+00 +2.338944897e+01 +2.338944897e+01 +5.5368e-01 +2.5219e+00 -1.6036e+00
76 0 +2.475676809e+00 +2.128567681e+01 +2.128567681e+01 -5.3575e-01 +1.2243e+00 -5.2691e-01
105 0 +1.676179804e+00 +2.048617980e+01 +2.048617980e+01 -3.1882e-01 +1.7253e+00 -5.9615e-01
117 0 +1.284433741e+00 +2.009443374e+01 +2.009443374e+01 -2.4633e-01 +1.8176e+00 -8.7212e-01
120 0 +9.412698510e-01 +1.975126985e+01 +1.975126985e+01 -2.5242e-01 +1.7618e+00 -8.0821e-01
130 0 +6.821488629e-01 +1.949214886e+01 +1.949214886e+01 -1.4269e-01 +1.7750e+00 -8.7010e-01
156 0 +5.649395796e-01 +1.937493958e+01 +1.937493958e+01 -1.3664e-01 +1.7458e+00 -8.7923e-01
160 0 +4.843571779e-01 +1.929435718e+01 +1.929435718e+01 -1.8912e-01 +1.7389e+00 -8.4640e-01
170 0 +2.341080711e-01 +1.904410807e+01 +1.904410807e+01 -2.0246e-01 +1.7588e+00 -8.2517e-01
180 0 +6.059536758e-02 +1.887059537e+01 +1.887059537e+01 -2.1864e-01 +1.7758e+00 -7.9938e-01
324 0 +4.285760715e-02 +1.885285761e+01 +1.885285761e+01 -2.1241e-01 +1.7661e+00 -8.0697e-01
417 0 +4.155142335e-02 +1.885155142e+01 +1.885155142e+01 -2.7733e-01 +1.7329e+00 -7.4737e-01
420 0 +4.041562400e-02 +1.885041562e+01 +1.885041562e+01 -2.7676e-01 +1.7347e+00 -7.4767e-01
450 0 +3.895861457e-02 +1.884895861e+01 +1.884895861e+01 -2.7499e-01 +1.7349e+00 -7.4913e-01
