% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.494000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.610725215e+07 +2.610719721e+07 +2.610719721e+07 +3.1360e-01 -1.3415e+00 +8.1685e-01 +9.0638e-02 -4.5147e+00
2 0 +5.629325016e+04 +5.623831016e+04 +5.623831016e+04 -1.4971e+00 +5.3410e-01 -1.2883e+00 +2.6239e+00 +1.0885e+00
14 0 +9.559824856e+03 +9.504884856e+03 +9.504884856e+03 -9.5557e-01 +5.5687e-01 -1.7433e+00 +2.4115e+00 +1.9602e+00
102 0 +7.533452086e+03 +7.478512086e+03 +7.478512086e+03 -1.9138e+00 -9.8507e-01 -1.1928e+00 +3.9137e+00 +2.4263e+00
109 0 +2.354255810e+03 +2.299315810e+03 +2.299315810e+03 -1.9765e+00 -2.6581e+00 -2.9037e+00 +3.5582e+00 +1.7150e+00
121 0 +7.414499534e+02 +6.865099534e+02 +6.865099534e+02 -2.2867e+00 -2.5405e+00 -2.4709e+00 +4.0635e+00 +1.6599e+00
219 0 +4.622718797e+02 +4.073318797e+02 +4.073318797e+02 -3.7532e+00 -1.1450e+00 -5.9013e-01 +4.8304e+00 -1.1299e-01
248 0 +1.620752475e+02 +1.071352475e+02 +1.071352475e+02 -3.7908e+00 -1.1994e+00 +4.8342e-02 +4.8537e+00 +5.6117e-01
409 0 +1.435283404e+02 +8.858834038e+01 +8.858834038e+01 -3.6638e+00 -1.1836e+00 +6.8849e-01 +4.7337e+00 +1.3793e+00
422 0 +1.360351089e+02 +8.109510885e+01 +8.109510885e+01 -3.6559e+00 -1.3045e+00 +4.6076e-01 +4.7645e+00 +1.2626e+00
427 0 +7.674582392e+01 +2.180582392e+01 +2.180582392e+01 -3.4711e+00 -1.3309e+00 +7.4797e-02 +4.6483e+00 +1.2193e+00
445 0 +7.570675360e+01 +2.076675360e+01 +2.076675360e+01 -3.6277e+00 -1.5804e+00 -3.0398e-01 +4.8130e+00 +7.8434e-01
473 0 +5.915269254e+01 +4.212692542e+00 +4.212692542e+00 -3.4269e+00 -1.4987e+00 -3.2312e-01 +4.5981e+00 +1.0117e+00
475 0 +4.993359189e+01 -5.006408112e+00 -5.006408112e+00 -3.4759e+00 -1.6633e+00 -5.1403e-01 +4.6767e+00 +8.7763e-01
481 0 +4.889310345e+01 -6.046896546e+00 -6.046896546e+00 -3.4775e+00 -1.5938e+00 -3.9953e-01 +4.6621e+00 +9.3164e-01
1281 0 +3.612141634e+01 -1.881858366e+01 -1.881858366e+01 -1.1922e+00 -1.4434e+00 -1.6764e+00 +2.9491e+00 +3.4034e+00
1282 0 +1.232733525e+01 -4.261266475e+01 -4.261266475e+01 -2.8939e+00 -1.6529e+00 -1.2347e+00 +4.2568e+00 +1.1343e+00
12413 0 +9.621335371e+00 -4.531866463e+01 -4.531866463e+01 -1.2611e+00 -1.4712e+00 -1.5984e+00 +2.9689e+00 +3.3763e+00
12415 0 +5.082567524e+00 -4.985743248e+01 -4.985743248e+01 -1.1867e+00 -1.5017e+00 -1.7109e+00 +2.9318e+00 +3.4100e+00
61415 0 +2.696802880e+00 -5.224319712e+01 -5.224319712e+01 -1.9801e+00 -1.5625e+00 -1.3210e+00 +3.5394e+00 +2.5158e+00
