% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.694000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.635160416e+02 +4.465760416e+02 +4.465760416e+02 -1.8627e+00 +4.4702e+00 -3.4736e+00
2 0 +8.702861050e+01 +7.008861050e+01 +7.008861050e+01 +4.3409e+00 -4.0071e+00 -2.0636e+00
6 0 +5.209266875e+01 +3.515266875e+01 +3.515266875e+01 +2.5072e+00 -2.6486e-01 -3.0770e+00
71 0 +2.494656937e+01 +8.006569372e+00 +8.006569372e+00 +5.0000e+00 -2.6486e-01 -3.0770e+00
149 0 +2.450409596e+01 +7.564095962e+00 +7.564095962e+00 +3.6449e+00 +4.3048e+00 -6.8150e-01
251 0 +1.633747806e+01 -6.025219390e-01 -6.025219390e-01 +4.5884e+00 +5.0000e+00 -1.5872e+00
293 0 +4.719482688e+00 -1.222051731e+01 -1.222051731e+01 +3.7240e+00 +1.6974e+00 -1.6221e+00
613 0 +2.492707889e+00 -1.444729211e+01 -1.444729211e+01 +3.7240e+00 +2.9894e+00 -1.6221e+00
1523 0 +1.919911710e+00 -1.502008829e+01 -1.502008829e+01 +4.4285e+00 +3.4332e+00 -2.3004e+00
1569 0 +1.765435906e+00 -1.517456409e+01 -1.517456409e+01 +3.5796e+00 +2.2992e+00 -1.3752e+00
1893 0 +1.117438292e+00 -1.582256171e+01 -1.582256171e+01 +3.7240e+00 +2.6056e+00 -1.6221e+00
2093 0 +2.917570878e-01 -1.664824291e+01 -1.664824291e+01 +3.7240e+00 +2.6056e+00 -1.5980e+00
3507 0 +2.502676366e-01 -1.668973236e+01 -1.668973236e+01 +3.1789e+00 +2.0559e+00 -1.1066e+00
5165 0 +1.945100965e-01 -1.674548990e+01 -1.674548990e+01 +3.5977e+00 +2.4743e+00 -1.4707e+00
5925 0 +8.542502942e-02 -1.685457497e+01 -1.685457497e+01 +3.5946e+00 +2.4743e+00 -1.4707e+00
8581 0 +8.363214842e-02 -1.685636785e+01 -1.685636785e+01 +3.6691e+00 +2.5670e+00 -1.5351e+00
8593 0 +5.501248670e-02 -1.688498751e+01 -1.688498751e+01 +3.6487e+00 +2.5495e+00 -1.5212e+00
9375 0 +2.604616101e-02 -1.691395384e+01 -1.691395384e+01 +3.6478e+00 +2.5427e+00 -1.5227e+00
11073 0 +2.527511647e-02 -1.691472488e+01 -1.691472488e+01 +3.6560e+00 +2.5480e+00 -1.5271e+00
11695 0 +2.087498286e-02 -1.691912502e+01 -1.691912502e+01 +3.6527e+00 +2.5447e+00 -1.5270e+00
12167 0 +1.503093505e-02 -1.692496906e+01 -1.692496906e+01 +3.6466e+00 +2.5369e+00 -1.5209e+00
13873 0 +1.367308145e-02 -1.692632692e+01 -1.692632692e+01 +3.6537e+00 +2.5463e+00 -1.5271e+00
14043 0 +1.016742176e-02 -1.692983258e+01 -1.692983258e+01 +3.6562e+00 +2.5480e+00 -1.5297e+00
14141 0 +7.984846853e-03 -1.693201515e+01 -1.693201515e+01 +3.6534e+00 +2.5484e+00 -1.5271e+00
15735 0 +7.929627464e-03 -1.693207037e+01 -1.693207037e+01 +3.6531e+00 +2.5447e+00 -1.5265e+00
15807 0 +7.083981201e-03 -1.693291602e+01 -1.693291602e+01 +3.6587e+00 +2.5538e+00 -1.5323e+00
16621 0 +5.349615973e-03 -1.693465038e+01 -1.693465038e+01 +3.6556e+00 +2.5484e+00 -1.5293e+00
16733 0 +5.226627300e-03 -1.693477337e+01 -1.693477337e+01 +3.6556e+00 +2.5482e+00 -1.5289e+00
16907 0 +3.329987786e-03 -1.693667001e+01 -1.693667001e+01 +3.6560e+00 +2.5489e+00 -1.5296e+00
17677 0 +3.037473151e-03 -1.693696253e+01 -1.693696253e+01 +3.6542e+00 +2.5475e+00 -1.5280e+00
18789 0 +1.948878672e-03 -1.693805112e+01 -1.693805112e+01 +3.6544e+00 +2.5475e+00 -1.5281e+00
18827 0 +1.114416632e-03 -1.693888558e+01 -1.693888558e+01 +3.6560e+00 +2.5494e+00 -1.5296e+00
21803 0 +1.096174545e-03 -1.693890383e+01 -1.693890383e+01 +3.6554e+00 +2.5489e+00 -1.5290e+00
21937 0 +1.017702072e-03 -1.693898230e+01 -1.693898230e+01 +3.6564e+00 +2.5502e+00 -1.5300e+00
22223 0 +9.802305016e-04 -1.693901977e+01 -1.693901977e+01 +3.6560e+00 +2.5495e+00 -1.5296e+00
22291 0 +9.210331610e-04 -1.693907897e+01 -1.693907897e+01 +3.6558e+00 +2.5495e+00 -1.5295e+00
22377 0 +5.553189332e-04 -1.693944468e+01 -1.693944468e+01 +3.6560e+00 +2.5496e+00 -1.5296e+00
23977 0 +2.572612859e-04 -1.693974274e+01 -1.693974274e+01 +3.6560e+00 +2.5496e+00 -1.5296e+00
27115 0 +2.523374875e-04 -1.693974766e+01 -1.693974766e+01 +3.6560e+00 +2.5496e+00 -1.5296e+00
27249 0 +2.428136066e-04 -1.693975719e+01 -1.693975719e+01 +3.6560e+00 +2.5496e+00 -1.5296e+00
27333 0 +2.387023431e-04 -1.693976130e+01 -1.693976130e+01 +3.6560e+00 +2.5496e+00 -1.5296e+00
27409 0 +4.677852622e-05 -1.693995322e+01 -1.693995322e+01 +3.6560e+00 +2.5496e+00 -1.5296e+00
28345 0 +3.394677109e-05 -1.693996605e+01 -1.693996605e+01 +3.6560e+00 +2.5496e+00 -1.5296e+00
29255 0 +3.126115120e-05 -1.693996874e+01 -1.693996874e+01 +3.6560e+00 +2.5496e+00 -1.5296e+00
