% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.494000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.470287464e+06 +4.470232524e+06 +4.470232524e+06 +6.2552e-01 -1.8960e+00 +5.3082e+00
5 0 +2.325921959e+05 +2.325372559e+05 +2.325372559e+05 +1.5565e+00 -1.1924e+00 -6.2019e-01
13 0 +1.977809822e+05 +1.977260422e+05 +1.977260422e+05 +1.7112e+00 -5.0071e-01 +1.7998e+00
19 0 +1.558005046e+05 +1.557455646e+05 +1.557455646e+05 +1.7639e+00 -1.7733e+00 +5.2918e-01
24 0 +7.836096017e+04 +7.830602017e+04 +7.830602017e+04 +3.0449e+00 -1.3262e+00 +1.9250e+00
29 0 +4.681487373e+04 +4.675993373e+04 +4.675993373e+04 +1.8137e+00 -8.6723e-01 +2.7104e+00
46 0 +8.564405551e+03 +8.509465551e+03 +8.509465551e+03 +1.3741e+00 -1.7820e-01 +4.0386e+00
58 0 +5.611917181e+03 +5.556977181e+03 +5.556977181e+03 +7.8797e-01 -6.7935e-01 +2.2353e+00
68 0 +3.426967868e+03 +3.372027868e+03 +3.372027868e+03 -9.0802e-01 -6.4097e-01 +1.8785e+00
80 0 +2.670974439e+03 +2.616034439e+03 +2.616034439e+03 -1.7489e-01 -9.0407e-01 +1.1404e+00
104 0 +1.892320912e+03 +1.837380912e+03 +1.837380912e+03 -3.2366e-01 -2.9522e-01 +3.0534e+00
116 0 +1.304911494e+03 +1.249971494e+03 +1.249971494e+03 -9.7579e-01 -4.3250e-01 +2.4581e+00
118 0 +3.194462848e+02 +2.645062848e+02 +2.645062848e+02 -1.3231e+00 -3.8369e-01 +2.4133e+00
122 0 +2.523855483e+02 +1.974455483e+02 +1.974455483e+02 -2.0887e+00 -4.2118e-01 +1.9213e+00
150 0 +1.466067962e+02 +9.166679619e+01 +9.166679619e+01 -1.7611e+00 -1.1144e-01 +3.0828e+00
155 0 +8.372368835e+01 +2.878368835e+01 +2.878368835e+01 -1.4126e+00 +4.1494e-01 +4.8864e+00
171 0 +6.902098367e+01 +1.408098367e+01 +1.408098367e+01 -1.6065e+00 +3.6863e-01 +4.6567e+00
173 0 +3.190976055e+01 -2.303023945e+01 -2.303023945e+01 -1.5270e+00 +1.7619e-01 +4.0553e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (5.913000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.929856536e+06 +5.929915666e+06 +5.929915666e+06 -1.6156e+00 -1.7393e+00 +3.9278e-01
2 0 +1.705492304e+06 +1.705551434e+06 +1.705551434e+06 +1.3306e-01 +7.6576e-02 -4.5103e+00
3 0 +8.308188005e+02 +8.899488005e+02 +8.899488005e+02 +2.8956e-01 +9.7335e-01 -2.7208e+00
37 0 +5.266472771e+02 +5.857772771e+02 +5.857772771e+02 +1.8977e+00 +8.1694e-01 -5.7572e+00
145 0 +2.730189004e+02 +3.321489004e+02 +3.321489004e+02 +2.0015e+00 +7.1449e-01 -5.5758e+00
150 0 +8.001521121e+01 +1.391452112e+02 +1.391452112e+02 +2.3420e+00 +4.1611e-01 -5.1461e+00
194 0 +6.525301675e+01 +1.243830168e+02 +1.243830168e+02 +2.0229e+00 +6.1503e-01 -5.1827e+00
197 0 +5.401491593e+01 +1.131449159e+02 +1.131449159e+02 +1.8722e+00 +6.4896e-01 -4.9877e+00
215 0 +4.548357917e+01 +1.046135792e+02 +1.046135792e+02 +1.4847e+00 +8.2310e-01 -4.8251e+00
216 0 +3.776535854e+01 +9.689535854e+01 +9.689535854e+01 +1.6692e+00 +7.0373e-01 -4.7602e+00
218 0 +3.447644416e+01 +9.360644416e+01 +9.360644416e+01 +1.9961e+00 +5.8791e-01 -5.0504e+00
225 0 +3.290506159e+01 +9.203506159e+01 +9.203506159e+01 +1.3919e+00 +8.2498e-01 -4.6163e+00
232 0 +2.352236453e+01 +8.265236453e+01 +8.265236453e+01 +1.2745e+00 +8.5410e-01 -4.4813e+00
244 0 +1.868401797e+01 +7.781401797e+01 +7.781401797e+01 +7.4715e-01 +1.0352e+00 -4.0309e+00
294 0 +1.852941887e+01 +7.765941887e+01 +7.765941887e+01 +5.2053e-01 +1.1117e+00 -3.8160e+00
295 0 +1.601461152e+01 +7.514461152e+01 +7.514461152e+01 +6.6588e-01 +1.0781e+00 -4.0081e+00
296 0 +1.539331613e+01 +7.452331613e+01 +7.452331613e+01 +4.3893e-01 +1.1420e+00 -3.7644e+00
304 0 +1.476062703e+01 +7.389062703e+01 +7.389062703e+01 +2.1395e-01 +1.2147e+00 -3.5446e+00
305 0 +8.980751119e+00 +6.811075112e+01 +6.811075112e+01 -1.4061e-01 +1.3657e+00 -3.3516e+00
311 0 +4.568268635e+00 +6.369826863e+01 +6.369826863e+01 -1.2103e+00 +1.7588e+00 -2.5124e+00
317 0 +2.178540644e+00 +6.130854064e+01 +6.130854064e+01 -2.7609e+00 +2.2895e+00 -1.1473e+00
330 0 +2.062214736e+00 +6.119221474e+01 +6.119221474e+01 -2.7492e+00 +2.2848e+00 -1.1551e+00
331 0 +1.129755808e+00 +6.025975581e+01 +6.025975581e+01 -2.0474e+00 +2.0404e+00 -1.7547e+00
334 0 +6.869128298e-01 +5.981691283e+01 +5.981691283e+01 -2.7494e+00 +2.2975e+00 -1.2054e+00
361 0 +5.193280053e-01 +5.964932801e+01 +5.964932801e+01 -2.7592e+00 +2.3007e+00 -1.1976e+00
371 0 +2.869399052e-01 +5.941693991e+01 +5.941693991e+01 -2.3873e+00 +2.1598e+00 -1.4733e+00
379 0 +1.763811864e-01 +5.930638119e+01 +5.930638119e+01 -2.2358e+00 +2.1099e+00 -1.6144e+00
387 0 +2.192169097e-02 +5.915192169e+01 +5.915192169e+01 -2.3311e+00 +2.1440e+00 -1.5342e+00
437 0 +6.062962058e-03 +5.913606296e+01 +5.913606296e+01 -2.2094e+00 +2.1013e+00 -1.6374e+00
462 0 +1.938947287e-03 +5.913193895e+01 +5.913193895e+01 -2.2883e+00 +2.1290e+00 -1.5708e+00
469 0 +1.491221043e-03 +5.913149122e+01 +5.913149122e+01 -2.2666e+00 +2.1212e+00 -1.5884e+00
470 0 +7.168659718e-04 +5.913071687e+01 +5.913071687e+01 -2.2451e+00 +2.1136e+00 -1.6062e+00
489 0 +5.056212750e-04 +5.913050562e+01 +5.913050562e+01 -2.2670e+00 +2.1213e+00 -1.5883e+00
493 0 +2.287312248e-04 +5.913022873e+01 +5.913022873e+01 -2.2633e+00 +2.1202e+00 -1.5919e+00
511 0 +1.826856459e-04 +5.913018269e+01 +5.913018269e+01 -2.2534e+00 +2.1165e+00 -1.5993e+00
518 0 +1.264171214e-04 +5.913012642e+01 +5.913012642e+01 -2.2600e+00 +2.1188e+00 -1.5939e+00
528 0 +2.956606881e-05 +5.913002957e+01 +5.913002957e+01 -2.2588e+00 +2.1185e+00 -1.5954e+00
549 0 +1.804543123e-05 +5.913001805e+01 +5.913001805e+01 -2.2591e+00 +2.1186e+00 -1.5951e+00
550 0 +8.569027386e-06 +5.913000857e+01 +5.913000857e+01 -2.2610e+00 +2.1192e+00 -1.5934e+00
553 0 +8.117632134e-06 +5.913000812e+01 +5.913000812e+01 -2.2626e+00 +2.1198e+00 -1.5922e+00
558 0 +3.170793640e-06 +5.913000317e+01 +5.913000317e+01 -2.2620e+00 +2.1196e+00 -1.5927e+00
582 0 +1.613073735e-06 +5.913000161e+01 +5.913000161e+01 -2.2607e+00 +2.1192e+00 -1.5937e+00
589 0 +1.522274729e-06 +5.913000152e+01 +5.913000152e+01 -2.2614e+00 +2.1194e+00 -1.5931e+00
610 0 +5.506674938e-08 +5.913000006e+01 +5.913000006e+01 -2.2610e+00 +2.1193e+00 -1.5934e+00
643 0 +2.789394671e-08 +5.913000003e+01 +5.913000003e+01 -2.2609e+00 +2.1192e+00 -1.5935e+00
662 0 +2.026662571e-08 +5.913000002e+01 +5.913000002e+01 -2.2608e+00 +2.1192e+00 -1.5936e+00
679 0 +8.558210141e-09 +5.913000001e+01 +5.913000001e+01 -2.2609e+00 +2.1192e+00 -1.5935e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.915300000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.976631172e+06 +1.976139642e+06 +1.976139642e+06 -6.8059e-01 -9.4116e-01 -8.1666e-01
9 0 +9.797954540e+05 +9.793039240e+05 +9.793039240e+05 -2.3415e+00 -7.6877e-01 -2.9658e-01
10 0 +8.272479872e+05 +8.267564572e+05 +8.267564572e+05 -1.0665e+00 -1.8015e+00 -6.2507e-01
11 0 +1.616266797e+05 +1.611351497e+05 +1.611351497e+05 -1.3647e+00 -3.1899e+00 -3.7343e-01
15 0 +7.482923047e+04 +7.433770047e+04 +7.433770047e+04 -2.8931e+00 -1.1082e+00 -7.0875e-01
29 0 +1.927533247e+03 +1.436003247e+03 +1.436003247e+03 -1.2014e+00 -4.9138e-01 -2.4383e+00
48 0 +2.715586163e+02 -2.199713837e+02 -2.199713837e+02 -1.3991e+00 -2.0032e+00 -1.5213e+00
106 0 +1.670570391e+01 -4.748242961e+02 -4.748242961e+02 -1.9380e+00 -2.2293e+00 -1.0690e+00
