% f evaluations | g evaluations | best noise-free fitness - Fopt (1.026100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.855017745e+01 +1.511601775e+02 +1.511601775e+02 +9.7384e-02 -1.3128e-02 +9.4863e-02
5 0 +2.481940899e+01 +1.274294090e+02 +1.274294090e+02 +3.2576e-02 +1.0281e-01 +2.5451e-01
47 0 +2.268761853e+01 +1.252976185e+02 +1.252976185e+02 -2.6995e-01 +4.3371e-01 -9.6398e-02
53 0 +2.057601559e+01 +1.231860156e+02 +1.231860156e+02 -4.4047e-02 +3.6915e-02 +2.4177e-01
139 0 +1.867075398e+01 +1.212807540e+02 +1.212807540e+02 +2.3643e-02 +1.9416e-01 +3.9073e-01
297 0 +1.768944033e+01 +1.202994403e+02 +1.202994403e+02 -4.4884e-02 +6.2169e-02 +4.0995e-01
404 0 +1.718737252e+01 +1.197973725e+02 +1.197973725e+02 -1.7802e-02 +7.5538e-02 +4.0518e-01
501 0 +1.644518715e+01 +1.190551871e+02 +1.190551871e+02 -2.7484e-02 +7.0460e-02 +4.0374e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.330000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.847988604e+01 +1.617798860e+02 +1.617798860e+02 +2.5763e-01 -1.3800e-01 +1.0485e-01
2 0 +4.883660422e+01 +1.421366042e+02 +1.421366042e+02 +7.4232e-02 +2.1239e-01 -4.4594e-02
3 0 +3.166571170e+01 +1.249657117e+02 +1.249657117e+02 +2.6786e-01 +1.0680e-01 -1.5938e-01
34 0 +2.995031358e+01 +1.232503136e+02 +1.232503136e+02 -6.4348e-02 +8.3109e-02 -4.0380e-01
88 0 +1.372099036e+01 +1.070209904e+02 +1.070209904e+02 +4.1470e-01 +5.1385e-01 -6.2497e-01
217 0 +1.202265193e+01 +1.053226519e+02 +1.053226519e+02 +1.1158e+00 +8.6573e-01 -8.8305e-01
319 0 +1.117483838e+01 +1.044748384e+02 +1.044748384e+02 +2.0772e+00 +9.1951e-01 -8.7580e-01
807 0 +1.093776671e+01 +1.042377667e+02 +1.042377667e+02 +2.0247e+00 +8.3715e-01 -3.4513e-01
935 0 +1.024339799e+01 +1.035433980e+02 +1.035433980e+02 +2.0473e+00 +7.7121e-01 -3.8400e-01
988 0 +9.721529260e+00 +1.030215293e+02 +1.030215293e+02 +2.0472e+00 +7.8325e-01 -3.6434e-01
1076 0 +8.815716955e+00 +1.021157170e+02 +1.021157170e+02 +2.0370e+00 +7.9321e-01 -3.6833e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.364000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.394366794e+01 +5.758366794e+01 +5.758366794e+01 +1.1113e-01 +3.0298e-01 +1.6794e-01
2 0 +2.535960398e+01 +3.899960398e+01 +3.899960398e+01 -4.5106e-02 +5.0573e-02 +3.7661e-01
25 0 +2.421771494e+01 +3.785771494e+01 +3.785771494e+01 +3.8983e-01 +2.6358e-01 -1.3442e-01
137 0 +2.299348295e+01 +3.663348295e+01 +3.663348295e+01 -3.3975e-02 +5.6426e-02 +2.2018e-01
154 0 +2.029594373e+01 +3.393594373e+01 +3.393594373e+01 -2.5841e-03 +1.7044e-01 +1.8894e-01
275 0 +1.597802058e+01 +2.961802058e+01 +2.961802058e+01 -5.9098e-02 +2.7575e-02 +4.0352e-01
441 0 +1.356173581e+01 +2.720173581e+01 +2.720173581e+01 +1.2342e-01 +1.8957e-01 +4.3752e-01
553 0 +1.315085931e+01 +2.679085931e+01 +2.679085931e+01 +2.4383e-01 +9.5300e-02 +5.8030e-01
821 0 +1.211494734e+01 +2.575494734e+01 +2.575494734e+01 +2.7565e-01 +2.3143e-01 +5.1764e-01
1238 0 +1.200346975e+01 +2.564346975e+01 +2.564346975e+01 +1.6464e-01 +2.1338e-01 +4.3500e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.948000000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.950788108e+01 +2.343078811e+02 +2.343078811e+02 -1.5845e-01 +2.5986e-01 +1.2612e-01
4 0 +3.685433942e+01 +2.316543394e+02 +2.316543394e+02 +2.4475e-01 -1.9988e-01 -4.6223e-01
6 0 +3.079864881e+01 +2.255986488e+02 +2.255986488e+02 -3.6601e-03 -2.8353e-01 +1.5972e-01
25 0 +1.711477367e+01 +2.119147737e+02 +2.119147737e+02 -3.6601e-03 -8.3519e-02 -4.7020e-01
