% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.098800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.543113858e+07 +2.543092870e+07 +2.543092870e+07 +2.0163e+00 +7.5248e-01 +3.2707e-01 +1.3913e+00 +1.3204e+00 -4.6939e-01 -1.3841e+00 -4.7500e-01 -5.3649e+00 +2.4178e+00 +6.9018e-01 -3.1534e+00 -8.8027e-01 +1.9990e+00 -2.9681e+00 -1.5735e-01 +3.0972e+00 -2.2165e+00 +4.0279e-01 -1.2841e+00
2 0 +1.293437288e+07 +1.293416300e+07 +1.293416300e+07 -2.9801e+00 -2.0652e+00 -3.8219e-01 +6.2797e-01 -9.2909e-01 -8.2604e-01 +2.9271e+00 -1.3274e+00 +2.1283e-01 +1.7656e+00 +3.5863e+00 +4.2480e-01 -7.1619e-01 -5.1009e+00 +2.2763e+00 -8.3267e-01 -5.0855e-01 +3.2267e+00 +2.2377e-01 -8.8745e-01
5 0 +8.494507763e+06 +8.494297883e+06 +8.494297883e+06 -3.0394e+00 +2.5446e+00 +3.2876e+00 -1.0772e+00 +3.7419e-02 -1.8857e-01 -4.3374e-01 +2.5430e-01 +2.5897e-01 +2.9224e-01 +5.2159e-01 +5.1900e-01 -2.2302e+00 -6.1841e-01 -4.7827e+00 -3.4290e+00 -8.8346e-01 -1.3034e+00 -4.8676e+00 +2.3382e+00
6 0 +4.364700224e+06 +4.364490344e+06 +4.364490344e+06 +1.8545e+00 -1.7733e+00 +1.9436e+00 -9.9113e-01 +1.9122e+00 +2.5107e+00 -1.2592e-01 +1.5771e+00 +1.2843e+00 -7.9036e-02 +6.6073e-02 +3.2600e-01 -2.5838e+00 -2.3094e+00 -1.9090e+00 +5.2816e-01 -1.6428e+00 +2.2824e+00 -4.9944e-01 +2.9664e+00
11 0 +3.134641515e+06 +3.134431635e+06 +3.134431635e+06 +4.8833e-01 +2.6822e+00 +2.0424e+00 -1.7710e-01 -9.8595e-01 -6.4633e-01 +1.0595e+00 +1.1040e+00 -1.2890e+00 -4.9301e+00 -9.8769e-01 -8.8041e-02 -3.6868e+00 +4.5241e-01 +1.4588e+00 +1.2666e+00 -1.9099e+00 +3.0895e+00 -1.0645e+00 +1.8165e+00
16 0 +2.602971162e+06 +2.602761282e+06 +2.602761282e+06 +1.5953e+00 -7.3843e-01 +1.6563e+00 -3.8539e-01 +3.1599e-01 -1.3378e+00 -9.3934e-01 +1.9196e+00 -8.4065e-01 -7.8552e-01 +1.9633e+00 +1.1317e+00 -1.0280e+00 -4.1623e+00 +6.7424e-02 -1.5247e+00 -2.8229e+00 +1.2577e+00 -1.8665e+00 +2.9255e+00
60 0 +2.090695391e+06 +2.090485511e+06 +2.090485511e+06 -2.0559e+00 +4.5647e+00 -2.1019e+00 +4.5118e-01 -8.3464e-01 -3.4943e+00 -1.1181e+00 +5.6676e+00 -2.2290e+00 -4.3918e+00 +8.7525e-01 -2.3623e+00 -1.8924e+00 -2.0173e-01 +6.8662e-01 -5.5630e+00 +8.9068e-02 +3.4525e+00 -2.7962e+00 +1.3808e+00
68 0 +1.869416092e+06 +1.869206212e+06 +1.869206212e+06 +1.1485e+00 -6.5479e-01 -2.3991e+00 -4.0327e+00 -4.3328e-01 +2.2692e-01 -3.8338e+00 +4.1437e+00 +1.4659e+00 -4.9153e+00 -2.1332e+00 -4.7318e+00 -2.9116e+00 +5.9876e-01 +1.1000e+00 -3.9048e+00 -4.4016e+00 +2.4484e+00 -1.1958e+00 +2.1640e+00
97 0 +1.754100121e+06 +1.753890241e+06 +1.753890241e+06 +4.0859e+00 +3.8161e+00 -4.9763e-01 -2.7006e+00 -3.7740e-01 -3.1086e-01 +1.0235e+00 +1.4936e+00 +6.7150e-01 -1.7107e+00 -6.5671e-01 -1.4156e+00 -4.2048e-01 -1.9947e+00 +2.2882e+00 -3.9385e+00 -1.8113e+00 +3.0584e+00 -1.0643e+00 +2.1547e+00
100 0 +1.711287153e+06 +1.711077273e+06 +1.711077273e+06 +1.9550e+00 +3.3032e+00 -9.0907e-02 +8.5449e-01 -3.0673e+00 -1.3777e+00 +2.7422e-01 +1.0532e+00 +3.9476e+00 -3.1653e+00 -2.0010e+00 -3.9405e+00 -3.5756e-01 -7.4276e-01 +2.5201e+00 -5.8540e+00 -8.6971e-01 +2.7650e+00 -2.5879e+00 +1.5353e+00
102 0 +9.442136200e+05 +9.440037400e+05 +9.440037400e+05 +2.3518e+00 +1.5823e+00 -3.6193e-01 -9.9906e-01 +1.6051e-01 -3.6613e+00 -8.4576e-01 +1.4316e+00 +3.7148e+00 -6.0560e-01 -1.9872e-01 +1.0410e+00 -1.3933e+00 +8.9095e-01 -2.6723e+00 -6.4975e+00 -1.7659e+00 +2.6561e+00 -2.3623e+00 +1.9930e+00
144 0 +2.787167605e+05 +2.785068805e+05 +2.785068805e+05 +2.0960e+00 +2.1936e+00 -2.1455e+00 +7.6679e-01 -2.9047e+00 -2.3331e+00 +7.1057e-01 -1.1660e+00 +1.8969e+00 -4.5774e+00 +2.0384e-01 +1.2762e+00 +1.5622e+00 -3.5379e+00 +4.5448e-01 -4.3980e+00 -2.9092e+00 +3.0314e+00 -2.3983e+00 +1.7654e+00
296 0 +2.010009007e+05 +2.007910207e+05 +2.007910207e+05 +6.3443e-01 +4.8257e+00 +4.4588e-01 +5.1718e+00 -1.4623e+00 -1.4791e+00 -1.3976e+00 +3.8846e+00 +2.5163e+00 +1.2272e+00 +1.8920e-01 -1.8610e-01 +8.1173e-01 -7.0995e-01 -1.4752e+00 -4.1549e+00 -2.8978e+00 +2.4818e+00 -2.2201e+00 +2.0671e+00
502 0 +1.595142639e+05 +1.593043839e+05 +1.593043839e+05 -8.4572e-01 +4.3785e+00 +5.9244e-01 +1.5520e+00 +1.3498e-01 -3.0299e+00 -1.9003e+00 +2.5531e+00 +1.3892e+00 +1.0970e+00 +1.1093e+00 -9.3065e-01 +1.1915e-02 -2.0748e+00 -1.0491e+00 -4.1358e+00 -3.2211e+00 +2.8499e+00 -2.2907e+00 +1.9221e+00
677 0 +1.370460476e+05 +1.368361676e+05 +1.368361676e+05 +2.2494e+00 +2.8729e+00 -4.3004e-01 +4.0542e-01 +1.9226e+00 -2.0514e+00 -9.5153e-01 +1.9761e+00 +1.9575e+00 +1.0898e+00 -2.4641e+00 -1.3461e+00 +1.4053e+00 -2.1427e+00 -1.9870e+00 -4.0654e+00 -3.3199e+00 +2.8628e+00 -2.4781e+00 +2.0385e+00
681 0 +1.343792124e+05 +1.341693324e+05 +1.341693324e+05 +1.1786e+00 +2.3734e+00 -1.7599e+00 +1.3285e+00 +2.6293e+00 -2.3237e+00 -6.6964e-01 +3.0984e+00 +1.9267e+00 +1.2409e+00 -1.3328e+00 -3.8494e-01 +1.4881e+00 -1.5414e+00 -1.1438e+00 -4.5245e+00 -3.5227e+00 +3.1359e+00 -2.5360e+00 +1.8596e+00
746 0 +1.295317150e+05 +1.293218350e+05 +1.293218350e+05 +2.4305e+00 +2.1872e+00 -2.0497e+00 +2.2306e+00 +1.6290e+00 -1.5984e+00 -3.2153e+00 +2.1377e+00 +2.5052e+00 +1.7031e+00 -2.2504e+00 -4.9956e-02 +2.6432e+00 -1.3483e+00 -2.0912e+00 -3.1948e+00 -3.1033e+00 +3.3078e+00 -2.4928e+00 +2.1082e+00
763 0 +9.079786140e+04 +9.058798140e+04 +9.058798140e+04 +1.6571e+00 +2.6279e+00 -1.1019e+00 +1.1226e+00 +1.4022e+00 -2.1636e+00 -1.9048e+00 +2.9214e+00 +2.7264e+00 +2.4315e+00 -2.6657e+00 +7.9954e-01 +2.4563e+00 -9.7325e-01 -1.5821e+00 -4.0225e+00 -3.2938e+00 +3.3730e+00 -2.2659e+00 +1.8585e+00
