% f evaluations | g evaluations | best noise-free fitness - Fopt (4.078000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.569609492e+01 +6.647609492e+01 +6.647609492e+01 +5.8309e-01 -1.8401e+00 +9.3997e-01
2 0 +1.136929582e+01 +5.214929582e+01 +5.214929582e+01 +2.9688e-01 +1.1528e+00 -3.0084e+00
3 0 +9.671434294e+00 +5.045143429e+01 +5.045143429e+01 -1.0601e+00 +1.0426e+00 -4.2128e-01
4 0 +8.265827602e+00 +4.904582760e+01 +4.904582760e+01 +3.2991e+00 +1.6754e+00 -2.1890e+00
9 0 +7.118522665e+00 +4.789852266e+01 +4.789852266e+01 -1.3521e+00 +3.6569e+00 -1.5804e+00
10 0 +5.032821231e+00 +4.581282123e+01 +4.581282123e+01 -4.6435e-01 -2.3291e-01 +2.2981e+00
19 0 +2.289476484e+00 +4.306947648e+01 +4.306947648e+01 -9.9497e-02 +2.4486e+00 +2.4336e+00
64 0 +2.101619397e+00 +4.288161940e+01 +4.288161940e+01 -5.4309e-01 +2.0935e+00 +2.6290e+00
99 0 +2.030748458e+00 +4.281074846e+01 +4.281074846e+01 -1.3287e+00 +2.1705e+00 +8.2780e-01
123 0 +1.908830989e+00 +4.268883099e+01 +4.268883099e+01 -2.1641e+00 +1.9324e+00 +8.8277e-01
130 0 +1.110548786e+00 +4.189054879e+01 +4.189054879e+01 -1.7299e+00 +2.4853e+00 +9.0590e-01
147 0 +1.034078677e+00 +4.181407868e+01 +4.181407868e+01 -1.6736e+00 +2.3403e+00 +8.3674e-01
154 0 +1.021574466e+00 +4.180157447e+01 +4.180157447e+01 -1.7651e+00 +2.3311e+00 +7.8960e-01
180 0 +9.668198913e-01 +4.174681989e+01 +4.174681989e+01 -1.7117e+00 +2.2754e+00 +8.2375e-01
199 0 +9.523666135e-01 +4.173236661e+01 +4.173236661e+01 -1.7943e+00 +2.1354e+00 +8.0698e-01
251 0 +9.322875221e-01 +4.171228752e+01 +4.171228752e+01 -1.7805e+00 +2.1969e+00 +8.0122e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.600000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.949306327e+01 +2.789306327e+01 +2.789306327e+01 +1.9125e+00 +4.5499e+00 +4.1477e+00
5 0 +8.124047652e+00 +6.524047652e+00 +6.524047652e+00 +1.7552e-01 -1.8044e+00 +2.0524e+00
14 0 +4.811104961e+00 +3.211104961e+00 +3.211104961e+00 -1.2106e+00 -1.8594e+00 +2.1734e+00
16 0 +8.933404162e-01 -7.066595838e-01 -7.066595838e-01 +5.9745e-01 -3.2877e+00 +1.0497e+00
