% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.025500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.689286352e+01 -7.565713648e+01 -7.565713648e+01 +1.9190e+00 -3.4359e+00
2 0 +1.156472337e+01 -9.098527663e+01 -9.098527663e+01 +1.3734e+00 -2.8374e+00
3 0 +7.265412750e+00 -9.528458725e+01 -9.528458725e+01 +3.6557e-01 -3.2269e+00
4 0 +6.536260057e+00 -9.601373994e+01 -9.601373994e+01 -9.8453e-01 -4.4490e+00
19 0 +2.719772819e+00 -9.983022718e+01 -9.983022718e+01 +4.2682e+00 +2.0271e+00
119 0 +1.232391021e+00 -1.013176090e+02 -1.013176090e+02 +5.0000e+00 +2.8329e+00
205 0 +4.802277719e-01 -1.020697722e+02 -1.020697722e+02 -4.1560e-01 +1.5037e+00
241 0 +2.391946760e-01 -1.023108053e+02 -1.023108053e+02 +3.2719e+00 +1.1842e+00
539 0 +1.453582251e-01 -1.024046418e+02 -1.024046418e+02 +1.8709e+00 -5.1263e-01
869 0 +1.017468521e-01 -1.024482531e+02 -1.024482531e+02 +2.5861e+00 +7.6833e-02
2871 0 +2.500763278e-02 -1.025249924e+02 -1.025249924e+02 -1.6630e-01 +5.2901e-01
4049 0 +3.246085746e-03 -1.025467539e+02 -1.025467539e+02 -1.6630e-01 +3.6436e-01
6533 0 +2.294599996e-03 -1.025477054e+02 -1.025477054e+02 -1.5593e-01 +4.5827e-01
6653 0 +3.144051672e-04 -1.025496856e+02 -1.025496856e+02 -1.5593e-01 +5.3399e-01
11923 0 +4.313767647e-06 -1.025499957e+02 -1.025499957e+02 -1.2999e-01 +7.2576e-01
13143 0 +2.517277395e-06 -1.025499975e+02 -1.025499975e+02 -1.3832e-01 +6.7757e-01
13325 0 +1.437923615e-06 -1.025499986e+02 -1.025499986e+02 -1.3471e-01 +6.9168e-01
13473 0 +6.164326862e-07 -1.025499994e+02 -1.025499994e+02 -1.3607e-01 +6.8330e-01
13719 0 +3.553830794e-07 -1.025499996e+02 -1.025499996e+02 -1.3567e-01 +6.9445e-01
13885 0 +3.412088745e-08 -1.025500000e+02 -1.025500000e+02 -1.3570e-01 +6.9168e-01
13963 0 +5.157332339e-09 -1.025500000e+02 -1.025500000e+02 -1.3564e-01 +6.9118e-01
19371 0 +0.000000000e+00 -1.025500000e+02 -1.025500000e+02 -1.3524e-01 +6.9405e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.169000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.611363727e+01 +9.780363727e+01 +9.780363727e+01 -3.4650e+00 +1.0905e+00
3 0 +2.643974868e+00 +7.433397487e+01 +7.433397487e+01 +1.8233e+00 +5.3505e-02
17 0 +2.418197711e+00 +7.410819771e+01 +7.410819771e+01 -1.4684e+00 +8.9913e-01
41 0 +1.115882555e+00 +7.280588256e+01 +7.280588256e+01 +5.1980e-01 +2.6148e+00
301 0 +2.330693503e-01 +7.192306935e+01 +7.192306935e+01 -1.3651e+00 +1.0905e+00
613 0 +2.280174976e-01 +7.191801750e+01 +7.191801750e+01 -7.1485e-01 -9.5367e-02
1391 0 +1.493265529e-01 +7.183932655e+01 +7.183932655e+01 -1.4833e+00 +1.5693e+00
1693 0 +5.224804430e-02 +7.174224804e+01 +7.174224804e+01 -7.1485e-01 +3.8535e-01
2797 0 +4.812977013e-02 +7.173812977e+01 +7.173812977e+01 +4.2537e-01 -5.4209e-01
3601 0 +4.779557217e-02 +7.173779557e+01 +7.173779557e+01 +5.9089e-01 -5.4504e-01
3843 0 +1.638337823e-02 +7.170638338e+01 +7.170638338e+01 -1.6414e+00 +1.3007e+00
5057 0 +5.129089818e-03 +7.169512909e+01 +7.169512909e+01 -6.3871e-01 +3.0440e-01
7617 0 +4.370110963e-04 +7.169043701e+01 +7.169043701e+01 -6.4414e-01 +3.0440e-01
10823 0 +3.489295182e-07 +7.169000035e+01 +7.169000035e+01 -6.4642e-01 +3.0007e-01
12821 0 +3.953016403e-08 +7.169000004e+01 +7.169000004e+01 -6.4773e-01 +3.0183e-01
13811 0 +1.035517982e-08 +7.169000001e+01 +7.169000001e+01 -6.4260e-01 +2.9722e-01
14157 0 +6.263590535e-09 +7.169000001e+01 +7.169000001e+01 -6.3969e-01 +2.9432e-01
20043 0 +0.000000000e+00 +7.169000000e+01 +7.169000000e+01 -6.4195e-01 +2.9649e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.140100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.014890651e+01 +2.241589065e+02 +2.241589065e+02 -4.6555e+00 -9.6647e-01
3 0 +1.917936361e+00 +2.159279364e+02 +2.159279364e+02 -8.7312e-01 -1.0966e+00
8 0 +1.613063963e+00 +2.156230640e+02 +2.156230640e+02 +1.4116e+00 -1.8781e+00
15 0 +1.070172633e+00 +2.150801726e+02 +2.150801726e+02 -4.1183e+00 +1.9150e+00
29 0 +1.047316675e-01 +2.141147317e+02 +2.141147317e+02 -1.1369e+00 +1.0403e+00
1041 0 +7.273779987e-02 +2.140827378e+02 +2.140827378e+02 -7.8317e-01 -1.2559e+00
1315 0 +4.953012855e-02 +2.140595301e+02 +2.140595301e+02 +4.3778e-01 -9.3831e-01
2003 0 +1.622763344e-02 +2.140262276e+02 +2.140262276e+02 +2.2047e-01 +2.2036e-01
4343 0 +1.241108657e-02 +2.140224111e+02 +2.140224111e+02 -8.1698e-01 +8.5783e-01
6379 0 +1.207609458e-02 +2.140220761e+02 +2.140220761e+02 -6.1646e-01 +7.3267e-01
6843 0 +2.033268644e-03 +2.140120333e+02 +2.140120333e+02 -2.0192e-01 +4.2225e-01
8359 0 +1.581313823e-03 +2.140115813e+02 +2.140115813e+02 -5.8472e-01 +6.9693e-01
8645 0 +7.375701271e-04 +2.140107376e+02 +2.140107376e+02 -2.5590e-01 +4.6511e-01
9165 0 +2.564372955e-04 +2.140102564e+02 +2.140102564e+02 -2.6553e-01 +4.6843e-01
10535 0 +4.828591287e-05 +2.140100483e+02 +2.140100483e+02 -4.7384e-01 +6.2664e-01
10615 0 +1.149116395e-05 +2.140100115e+02 +2.140100115e+02 -4.2324e-01 +5.8618e-01
11111 0 +6.253950886e-06 +2.140100063e+02 +2.140100063e+02 -4.6273e-01 +6.1636e-01
11533 0 +3.049315183e-07 +2.140100003e+02 +2.140100003e+02 -4.0900e-01 +5.7715e-01
11627 0 +1.035877517e-08 +2.140100000e+02 +2.140100000e+02 -4.0841e-01 +5.7716e-01
13201 0 +8.996124734e-09 +2.140100000e+02 +2.140100000e+02 -4.1170e-01 +5.7971e-01
18425 0 +0.000000000e+00 +2.140100000e+02 +2.140100000e+02 -4.0839e-01 +5.7726e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.848000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.772250325e+02 +1.187450325e+02 +1.187450325e+02 -3.5727e+00 -4.1984e+00
2 0 +2.197623336e+01 -3.650376664e+01 -3.650376664e+01 -4.3172e+00 +1.6979e-01
3 0 +1.232045746e+00 -5.724795425e+01 -5.724795425e+01 +1.8979e-01 +8.7992e-01
8 0 +5.780472918e-01 -5.790195271e+01 -5.790195271e+01 +2.7993e+00 +1.8865e+00
77 0 +1.653994955e-01 -5.831460050e+01 -5.831460050e+01 +3.2175e+00 -1.4781e+00
203 0 +1.588360578e-02 -5.846411639e+01 -5.846411639e+01 +1.1714e+00 -6.8911e-01
2627 0 +1.425234268e-02 -5.846574766e+01 -5.846574766e+01 +2.8165e-01 -3.9454e-01
5289 0 +1.285940714e-02 -5.846714059e+01 -5.846714059e+01 +4.2764e-01 -4.5023e-01
5721 0 +8.852936062e-03 -5.847114706e+01 -5.847114706e+01 +5.6813e-01 -5.2181e-01
6319 0 +2.612103726e-05 -5.847997388e+01 -5.847997388e+01 +4.5793e-01 -4.7523e-01
9495 0 +2.055817195e-05 -5.847997944e+01 -5.847997944e+01 +4.5943e-01 -4.7988e-01
9651 0 +1.125477318e-06 -5.847999887e+01 -5.847999887e+01 +5.1957e-01 -5.0872e-01
10385 0 +3.693262300e-07 -5.847999963e+01 -5.847999963e+01 +5.2270e-01 -5.0945e-01
10963 0 +3.216957722e-07 -5.847999968e+01 -5.847999968e+01 +5.0785e-01 -5.0272e-01
11041 0 +1.931256932e-07 -5.847999981e+01 -5.847999981e+01 +4.9913e-01 -4.9751e-01
11075 0 +9.876799112e-08 -5.847999990e+01 -5.847999990e+01 +4.9591e-01 -4.9605e-01
11239 0 +2.232401641e-08 -5.847999998e+01 -5.847999998e+01 +5.0690e-01 -5.0180e-01
11451 0 +1.210895562e-08 -5.847999999e+01 -5.847999999e+01 +4.9723e-01 -4.9703e-01
11683 0 +3.703497953e-09 -5.848000000e+01 -5.848000000e+01 +5.0237e-01 -4.9958e-01
17033 0 +0.000000000e+00 -5.848000000e+01 -5.848000000e+01 +5.0110e-01 -4.9890e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-6.130800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.609440731e+01 -5.869855927e+02 -5.869855927e+02 +3.2702e+00 +4.7868e-01
2 0 +1.398954276e+01 -5.990904572e+02 -5.990904572e+02 +8.3096e-01 +3.0035e+00
3 0 +7.199587921e+00 -6.058804121e+02 -6.058804121e+02 -6.4688e-01 +7.3567e-02
11 0 +2.191577800e+00 -6.108884222e+02 -6.108884222e+02 -2.1898e+00 -1.1653e+00
43 0 +1.640817501e+00 -6.114391825e+02 -6.114391825e+02 -1.4520e+00 -2.6721e+00
83 0 +1.621110418e+00 -6.114588896e+02 -6.114588896e+02 -1.3411e+00 -2.6721e+00
87 0 +2.636190503e-01 -6.128163809e+02 -6.128163809e+02 -9.8068e-01 +1.7888e+00
105 0 +1.643662482e-01 -6.129156338e+02 -6.129156338e+02 -1.1662e+00 +7.3567e-02
215 0 +4.767080786e-02 -6.130323292e+02 -6.130323292e+02 -1.3170e+00 +3.6793e-01
251 0 +1.757382986e-04 -6.130798243e+02 -6.130798243e+02 +7.0909e-01 +4.0564e-01
2731 0 +8.495203622e-05 -6.130799150e+02 -6.130799150e+02 +7.0798e-01 +4.0564e-01
8943 0 +2.952842021e-05 -6.130799705e+02 -6.130799705e+02 +6.8787e-01 +3.8829e-01
9045 0 +7.638036209e-06 -6.130799924e+02 -6.130799924e+02 +6.4162e-01 +3.3622e-01
9189 0 +5.776352396e-06 -6.130799942e+02 -6.130799942e+02 +6.5118e-01 +3.4969e-01
9985 0 +1.285020062e-06 -6.130799987e+02 -6.130799987e+02 +6.0085e-01 +2.9658e-01
9999 0 +1.832233920e-08 -6.130800000e+02 -6.130800000e+02 +6.3200e-01 +3.2817e-01
10905 0 +5.450147000e-10 -6.130800000e+02 -6.130800000e+02 +6.2791e-01 +3.2402e-01
16615 0 +0.000000000e+00 -6.130800000e+02 -6.130800000e+02 +6.2829e-01 +3.2443e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.573300000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.792612452e+00 -1.505373875e+02 -1.505373875e+02 +3.7781e-01 -3.8218e+00
5 0 +9.098231518e-01 -1.564201768e+02 -1.564201768e+02 -1.3200e+00 -2.3327e+00
16 0 +7.717731315e-01 -1.565582269e+02 -1.565582269e+02 -2.8558e-01 -4.1276e-01
247 0 +6.130946021e-01 -1.567169054e+02 -1.567169054e+02 -1.6599e+00 -1.0932e+00
275 0 +5.723262407e-01 -1.567576738e+02 -1.567576738e+02 +1.6815e+00 -1.5156e+00
375 0 +2.445600143e-01 -1.570854400e+02 -1.570854400e+02 +8.4074e-01 -7.6905e-01
403 0 +1.413714949e-01 -1.571886285e+02 -1.571886285e+02 +7.9724e-01 -9.2723e-01
727 0 +4.772358602e-02 -1.572822764e+02 -1.572822764e+02 -1.4136e+00 -1.0932e+00
1077 0 +1.752060693e-02 -1.573124794e+02 -1.573124794e+02 -1.3125e+00 -2.2616e+00
4231 0 +5.577267531e-03 -1.573244227e+02 -1.573244227e+02 +8.0644e-01 -4.6457e-01
4951 0 +1.985498659e-03 -1.573280145e+02 -1.573280145e+02 +8.0644e-01 -4.6782e-01
5049 0 +3.781815963e-07 -1.573299996e+02 -1.573299996e+02 +6.3562e-01 -3.0289e-01
19283 0 +5.113932389e-08 -1.573299999e+02 -1.573299999e+02 +6.4277e-01 -3.0891e-01
19849 0 +8.024528597e-09 -1.573300000e+02 -1.573300000e+02 +6.3641e-01 -3.0289e-01
25249 0 +0.000000000e+00 -1.573300000e+02 -1.573300000e+02 +6.3813e-01 -3.0463e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.738000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.222606665e+00 -5.315739333e+01 -5.315739333e+01 +1.6081e+00 +3.2405e+00
9 0 +3.279840917e+00 -5.410015908e+01 -5.410015908e+01 +1.4354e-01 -7.1727e-01
14 0 +7.965161832e-01 -5.658348382e+01 -5.658348382e+01 -7.4756e-01 +9.9968e-01
41 0 +7.569561059e-01 -5.662304389e+01 -5.662304389e+01 +4.3912e-01 -7.2523e-01
71 0 +5.586025395e-01 -5.682139746e+01 -5.682139746e+01 -1.3252e+00 +2.8673e-01
117 0 +4.753639060e-01 -5.690463609e+01 -5.690463609e+01 -3.8992e-01 -7.1727e-01
303 0 +5.486252894e-02 -5.732513747e+01 -5.732513747e+01 +1.0206e+00 +2.0334e+00
2057 0 +3.030035022e-02 -5.734969965e+01 -5.734969965e+01 -8.1191e-01 +3.0814e-01
2337 0 +2.679285888e-02 -5.735320714e+01 -5.735320714e+01 -8.1191e-01 +2.8034e-01
3217 0 +1.175869278e-02 -5.736824131e+01 -5.736824131e+01 -8.1191e-01 +3.0490e-01
9361 0 +3.260049211e-03 -5.737673995e+01 -5.737673995e+01 -8.1307e-01 +3.0228e-01
12013 0 +1.199802563e-03 -5.737880020e+01 -5.737880020e+01 -9.1268e-01 +3.6925e-01
13361 0 +5.183571020e-06 -5.737999482e+01 -5.737999482e+01 -6.6599e-01 +1.9141e-01
13965 0 +3.792800385e-06 -5.737999621e+01 -5.737999621e+01 -7.1667e-01 +2.2449e-01
14247 0 +8.001906551e-07 -5.737999920e+01 -5.737999920e+01 -6.9085e-01 +2.0789e-01
14845 0 +1.411173187e-07 -5.737999986e+01 -5.737999986e+01 -6.7954e-01 +1.9968e-01
15047 0 +8.255543804e-08 -5.737999992e+01 -5.737999992e+01 -6.6847e-01 +1.9166e-01
15865 0 +4.306755841e-09 -5.738000000e+01 -5.738000000e+01 -6.8083e-01 +2.0016e-01
22625 0 +0.000000000e+00 -5.738000000e+01 -5.738000000e+01 -6.7863e-01 +1.9866e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.301100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.608319276e+02 +4.909419276e+02 +4.909419276e+02 -4.3611e+00 +2.4138e+00
2 0 +6.926472122e+01 +3.993747212e+02 +3.993747212e+02 +3.5615e+00 +4.4037e+00
3 0 +2.169314961e+01 +3.518031496e+02 +3.518031496e+02 +6.7200e-01 +4.2417e+00
4 0 +1.187486892e+01 +3.419848689e+02 +3.419848689e+02 -2.1024e+00 -4.2719e+00
19 0 +4.336468700e+00 +3.344464687e+02 +3.344464687e+02 +3.2147e+00 -3.7480e+00
31 0 +1.574698806e-02 +3.301257470e+02 +3.301257470e+02 +1.8338e+00 -1.0163e+00
1927 0 +2.142101577e-04 +3.301102142e+02 +3.301102142e+02 -4.4320e-01 -4.4168e-01
3687 0 +1.916122364e-04 +3.301101916e+02 +3.301101916e+02 -4.4333e-01 -4.4168e-01
4629 0 +7.047931206e-05 +3.301100705e+02 +3.301100705e+02 -4.2681e-01 -4.0028e-01
8567 0 +2.185587971e-05 +3.301100219e+02 +3.301100219e+02 -4.4333e-01 -4.3593e-01
11493 0 +5.526947973e-06 +3.301100055e+02 +3.301100055e+02 -4.5518e-01 -4.5983e-01
11669 0 +4.213024340e-06 +3.301100042e+02 +3.301100042e+02 -4.7205e-01 -4.9850e-01
12029 0 +2.718182429e-06 +3.301100027e+02 +3.301100027e+02 -4.6110e-01 -4.7178e-01
12593 0 +4.803062552e-07 +3.301100005e+02 +3.301100005e+02 -4.7143e-01 -4.9406e-01
