% f evaluations | g evaluations | best noise-free fitness - Fopt (1.491500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.254397263e+03 +4.403547263e+03 +4.403547263e+03 -3.3464e+00 -1.9507e+00 -3.5478e+00
3 0 +9.217010805e+02 +1.070851081e+03 +1.070851081e+03 -8.1762e-01 -2.1059e+00 +2.4843e+00
13 0 +2.114622357e+02 +3.606122357e+02 +3.606122357e+02 -4.8942e-01 -2.0216e+00 -1.6263e+00
57 0 +4.926495907e+01 +1.984149591e+02 +1.984149591e+02 -1.4319e+00 -1.4017e+00 -1.6380e+00
229 0 +4.295750092e+01 +1.921075009e+02 +1.921075009e+02 -1.8639e+00 -5.4366e-01 +3.0881e-01
333 0 +2.666366689e+01 +1.758136669e+02 +1.758136669e+02 -8.5812e-01 -1.4650e+00 -4.9181e-01
347 0 +2.456698524e+01 +1.737169852e+02 +1.737169852e+02 -6.0197e-01 -1.5588e+00 -1.2171e+00
399 0 +1.436798253e+01 +1.635179825e+02 +1.635179825e+02 -1.0418e+00 -1.0131e+00 -8.9777e-01
697 0 +1.158651025e+01 +1.607365103e+02 +1.607365103e+02 -1.4319e+00 -1.3550e+00 -7.1348e-01
737 0 +8.839197716e+00 +1.579891977e+02 +1.579891977e+02 -8.2149e-01 -1.3550e+00 -7.1348e-01
831 0 +6.088395846e+00 +1.552383958e+02 +1.552383958e+02 -4.1047e-01 -1.1425e+00 -1.0649e+00
953 0 +4.450145990e+00 +1.536001460e+02 +1.536001460e+02 -9.9917e-01 -1.2002e+00 -9.7761e-01
963 0 +3.440006878e+00 +1.525900069e+02 +1.525900069e+02 -9.1637e-01 -1.4245e+00 -8.7516e-01
1113 0 +1.924899184e+00 +1.510748992e+02 +1.510748992e+02 -9.9917e-01 -1.3798e+00 -9.7761e-01
1137 0 +1.741436610e+00 +1.508914366e+02 +1.508914366e+02 -8.2149e-01 -1.3550e+00 -9.9924e-01
1359 0 +1.672106583e+00 +1.508221066e+02 +1.508221066e+02 -7.0316e-01 -1.1893e+00 -8.9777e-01
1457 0 +1.614201171e+00 +1.507642012e+02 +1.507642012e+02 -8.2149e-01 -1.3390e+00 -9.9924e-01
1839 0 +1.246591643e+00 +1.503965916e+02 +1.503965916e+02 -6.1863e-01 -1.1893e+00 -8.9777e-01
2383 0 +4.929992918e-01 +1.496429993e+02 +1.496429993e+02 -2.4977e-01 -7.5349e-01 -6.4557e-01
2551 0 +3.006368089e-01 +1.494506368e+02 +1.494506368e+02 -2.8500e-01 -8.0167e-01 -6.5042e-01
3791 0 +2.568447172e-01 +1.494068447e+02 +1.494068447e+02 -2.8500e-01 -7.7963e-01 -6.5042e-01
