% f evaluations | g evaluations | best noise-free fitness - Fopt (9.294000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.267260094e+01 +1.156126009e+02 +1.156126009e+02 -1.4797e-01 +3.3422e+00 -5.9610e-01 +8.2074e-01 -2.8858e-01
18 0 +5.863181474e+00 +9.880318147e+01 +9.880318147e+01 -1.5582e+00 +2.1964e+00 -7.7212e-01 +1.5357e+00 +2.1928e+00
67 0 +4.365226621e+00 +9.730522662e+01 +9.730522662e+01 -7.7553e-01 +2.0907e+00 -3.8046e-01 +1.7977e+00 +1.0909e+00
73 0 +2.556114974e+00 +9.549611497e+01 +9.549611497e+01 -5.8961e-02 +1.5075e+00 -1.6135e-01 +1.8027e+00 +1.0130e+00
96 0 +1.833652432e+00 +9.477365243e+01 +9.477365243e+01 -6.3243e-02 +1.0751e+00 -5.2612e-01 +1.2938e+00 +7.2672e-01
115 0 +1.650366757e+00 +9.459036676e+01 +9.459036676e+01 -1.2398e-01 +1.4784e+00 +7.2491e-02 +2.4154e+00 +1.6997e+00
121 0 +1.243285497e+00 +9.418328550e+01 +9.418328550e+01 -3.6150e-01 +6.4659e-01 -3.0702e-01 +1.7312e+00 +1.3166e+00
125 0 +1.206630698e+00 +9.414663070e+01 +9.414663070e+01 +8.3022e-02 +1.1368e+00 +1.0646e-01 +2.3938e+00 +1.4606e+00
132 0 +7.299341378e-01 +9.366993414e+01 +9.366993414e+01 -2.3648e-01 +1.2498e+00 -5.6799e-02 +2.2258e+00 +1.5251e+00
180 0 +6.104242247e-01 +9.355042422e+01 +9.355042422e+01 -4.8922e-01 +1.4280e+00 +1.4278e-01 +2.9727e+00 +2.1174e+00
302 0 +4.767500717e-01 +9.341675007e+01 +9.341675007e+01 -3.8916e-01 +8.4071e-01 +2.4272e-01 +2.8687e+00 +2.1539e+00
317 0 +1.541031854e-01 +9.309410319e+01 +9.309410319e+01 -2.6945e-01 +9.5139e-01 +1.3890e-01 +2.9285e+00 +2.2099e+00
328 0 +1.444387990e-01 +9.308443880e+01 +9.308443880e+01 -3.8072e-01 +7.5428e-01 +9.8416e-02 +2.9500e+00 +2.4171e+00
335 0 +1.037112228e-01 +9.304371122e+01 +9.304371122e+01 -3.0617e-01 +6.5282e-01 +2.6645e-01 +3.1167e+00 +2.5225e+00
339 0 +9.742590043e-02 +9.303742590e+01 +9.303742590e+01 -3.7353e-01 +7.5713e-01 +1.5577e-01 +2.8028e+00 +2.3084e+00
353 0 +7.896641269e-02 +9.301896641e+01 +9.301896641e+01 -3.0936e-01 +5.9475e-01 +1.6963e-01 +2.8525e+00 +2.2957e+00
362 0 +5.787226017e-02 +9.299787226e+01 +9.299787226e+01 -2.8419e-01 +7.0572e-01 +1.6558e-01 +2.8460e+00 +2.3060e+00
372 0 +2.972850895e-02 +9.296972851e+01 +9.296972851e+01 -2.6424e-01 +7.6602e-01 +1.7052e-01 +2.9869e+00 +2.3142e+00
406 0 +2.502280362e-02 +9.296502280e+01 +9.296502280e+01 -2.6580e-01 +8.1353e-01 +1.8435e-01 +2.9414e+00 +2.2406e+00
425 0 +1.833652432e-02 +9.295833652e+01 +9.295833652e+01 -2.2677e-01 +7.5471e-01 +2.0589e-01 +2.9065e+00 +2.2095e+00
