% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.419596744e+02 +1.141959674e+03 +1.141959674e+03 -2.3549e+00 -5.1031e-02
2 0 +4.410190695e+01 +1.044101907e+03 +1.044101907e+03 -8.9960e-01 +6.8573e-01
7 0 +2.422904141e+01 +1.024229041e+03 +1.024229041e+03 +2.4750e-01 +1.2436e+00
15 0 +7.172180899e+00 +1.007172181e+03 +1.007172181e+03 -1.8836e+00 +1.7022e+00
95 0 +5.266899374e+00 +1.005266899e+03 +1.005266899e+03 -1.5087e+00 +1.7349e+00
154 0 +1.605812429e+00 +1.001605812e+03 +1.001605812e+03 -2.2451e+00 +2.3444e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.003000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.959385515e+02 +5.659685515e+02 +5.659685515e+02 -7.4341e-01 +5.1636e+00
2 0 +8.518852507e+01 +1.552185251e+02 +1.552185251e+02 -1.6098e+00 +8.9870e-01
3 0 +7.364723304e+01 +1.436772330e+02 +1.436772330e+02 +2.4935e+00 -3.1065e+00
5 0 +2.634293280e+01 +9.637293280e+01 +9.637293280e+01 +2.5618e-01 -2.3035e+00
24 0 +2.091445643e+01 +9.094445643e+01 +9.094445643e+01 +4.0065e-01 -3.7260e+00
56 0 +1.906224131e+01 +8.909224131e+01 +8.909224131e+01 +8.1800e-02 -3.4553e+00
57 0 +8.094985386e+00 +7.812498539e+01 +7.812498539e+01 -1.0863e-01 -2.3956e+00
68 0 +6.820083973e+00 +7.685008397e+01 +7.685008397e+01 +1.1356e+00 -3.6732e+00
73 0 +2.348170381e+00 +7.237817038e+01 +7.237817038e+01 -8.0353e-01 -2.8231e+00
277 0 +1.923018460e+00 +7.195301846e+01 +7.195301846e+01 +1.1704e-01 -2.7746e+00
298 0 +1.676676000e+00 +7.170667600e+01 +7.170667600e+01 +1.1699e-01 -2.7691e+00
302 0 +1.308378029e+00 +7.133837803e+01 +7.133837803e+01 +1.3486e-01 -2.7665e+00
303 0 +1.060453399e+00 +7.109045340e+01 +7.109045340e+01 +1.5704e-01 -2.7828e+00
330 0 +9.993322176e-01 +7.102933222e+01 +7.102933222e+01 +1.5150e-01 -2.7783e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.822000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.124823356e+01 +2.302823356e+01 +2.302823356e+01 +7.4819e-01 -2.1323e+00
4 0 +3.331369878e+01 -1.490630122e+01 -1.490630122e+01 -1.5020e+00 +1.1251e+00
23 0 +1.167485914e+01 -3.654514086e+01 -3.654514086e+01 -1.9770e+00 +1.4422e+00
71 0 +8.063995518e+00 -4.015600448e+01 -4.015600448e+01 -1.7753e+00 -1.1457e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.547000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.587735866e+02 +1.842435866e+02 +1.842435866e+02 +4.4698e-01 -1.7362e+00
2 0 +1.052451899e+02 +1.307151899e+02 +1.307151899e+02 +3.4378e-01 -2.2198e+00
3 0 +8.175390542e+01 +1.072239054e+02 +1.072239054e+02 -1.5564e+00 -7.0047e-01
9 0 +2.634459140e+01 +5.181459140e+01 +5.181459140e+01 -3.6064e+00 +2.6426e-01
13 0 +2.310545064e+01 +4.857545064e+01 +4.857545064e+01 -4.3274e+00 -7.4022e-01
19 0 +2.126596931e+01 +4.673596931e+01 +4.673596931e+01 -2.6131e+00 -1.9237e+00
