% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.694000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.139020533e+02 +2.969620533e+02 +2.969620533e+02 +1.8435e+00 +1.4742e+00
4 0 +2.123637707e+02 +1.954237707e+02 +1.954237707e+02 +3.1471e+00 -3.6391e+00
8 0 +4.411356006e+01 +2.717356006e+01 +2.717356006e+01 +3.4144e+00 -5.8611e-01
13 0 +2.191031996e+01 +4.970319960e+00 +4.970319960e+00 +4.7375e+00 -2.9056e+00
32 0 +8.406395475e+00 -8.533604525e+00 -8.533604525e+00 +5.1352e+00 -4.2634e+00
37 0 +8.176345103e+00 -8.763654897e+00 -8.763654897e+00 +5.1081e+00 -4.0573e+00
134 0 +3.261703285e+00 -1.367829672e+01 -1.367829672e+01 +4.2670e+00 -3.2889e-01
135 0 +3.187967437e+00 -1.375203256e+01 -1.375203256e+01 +4.2619e+00 -5.1891e-01
1271 0 +1.656177118e+00 -1.528382288e+01 -1.528382288e+01 +3.3375e+00 +3.7219e+00
1287 0 +1.135486708e+00 -1.580451329e+01 -1.580451329e+01 +3.7131e+00 +2.2927e+00
1651 0 +2.854189531e-01 -1.665458105e+01 -1.665458105e+01 +3.6958e+00 +2.3813e+00
19163 0 +2.770642469e-01 -1.666293575e+01 -1.666293575e+01 +3.6989e+00 +2.3272e+00
35500 0 +2.442189737e-01 -1.669578103e+01 -1.669578103e+01 +3.6624e+00 +2.5562e+00
89856 0 +1.728529810e-01 -1.676714702e+01 -1.676714702e+01 +3.6243e+00 +2.6309e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.881000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.086882483e+02 +4.274982483e+02 +4.274982483e+02 +2.2530e+00 -3.1144e+00
2 0 +1.246504694e+02 +1.434604694e+02 +1.434604694e+02 -2.0042e+00 -1.7596e+00
7 0 +9.277445084e+01 +1.115844508e+02 +1.115844508e+02 -2.5273e-01 +4.7616e-01
8 0 +3.526195633e+01 +5.407195633e+01 +5.407195633e+01 -3.7703e+00 +1.1812e+00
21 0 +3.013779766e+01 +4.894779766e+01 +4.894779766e+01 -1.1408e+00 +2.4417e+00
23 0 +1.694691891e+01 +3.575691891e+01 +3.575691891e+01 -1.4476e+00 +1.6078e+00
37 0 +9.843361002e+00 +2.865336100e+01 +2.865336100e+01 -1.8304e-01 +2.0805e+00
51 0 +2.005806558e+00 +2.081580656e+01 +2.081580656e+01 -1.5966e+00 +1.8058e+00
64 0 +1.396059784e+00 +2.020605978e+01 +2.020605978e+01 -1.5589e+00 +1.8379e+00
81 0 +1.346904522e+00 +2.015690452e+01 +2.015690452e+01 -1.2523e+00 +1.8315e+00
103 0 +1.212191346e+00 +2.002219135e+01 +2.002219135e+01 -1.1820e+00 +1.8243e+00
142 0 +1.125058047e+00 +1.993505805e+01 +1.993505805e+01 -1.1902e+00 +1.8247e+00
176 0 +1.104317316e+00 +1.991431732e+01 +1.991431732e+01 -1.1438e+00 +1.8145e+00
180 0 +1.029312544e+00 +1.983931254e+01 +1.983931254e+01 -1.1181e+00 +1.8092e+00
726 0 +6.260831606e-01 +1.943608316e+01 +1.943608316e+01 -1.2265e-02 +1.7547e+00
745 0 +3.729297254e-01 +1.918292973e+01 +1.918292973e+01 +1.1791e-02 +1.7573e+00
796 0 +3.635385029e-01 +1.917353850e+01 +1.917353850e+01 -3.0041e-01 +1.7749e+00
800 0 +2.465156906e-01 +1.905651569e+01 +1.905651569e+01 -4.2815e-01 +1.7897e+00
820 0 +1.622356428e-01 +1.897223564e+01 +1.897223564e+01 -3.4458e-01 +1.7864e+00
839 0 +1.054842233e-01 +1.891548422e+01 +1.891548422e+01 -2.5343e-01 +1.7859e+00
842 0 +9.776401432e-02 +1.890776401e+01 +1.890776401e+01 -1.1625e-01 +1.7710e+00
844 0 +7.011513957e-02 +1.888011514e+01 +1.888011514e+01 -2.2615e-01 +1.7821e+00
877 0 +5.920467803e-02 +1.886920468e+01 +1.886920468e+01 -1.2297e-01 +1.7705e+00
892 0 +5.867971222e-02 +1.886867971e+01 +1.886867971e+01 -2.3171e-01 +1.7839e+00
899 0 +3.210023162e-02 +1.884210023e+01 +1.884210023e+01 -1.5225e-01 +1.7751e+00
938 0 +1.641416626e-02 +1.882641417e+01 +1.882641417e+01 -2.0743e-01 +1.7815e+00
951 0 +1.619082129e-02 +1.882619082e+01 +1.882619082e+01 -1.8491e-01 +1.7801e+00
968 0 +3.827890994e-03 +1.881382789e+01 +1.881382789e+01 -1.9291e-01 +1.7808e+00
992 0 +2.308068608e-04 +1.881023081e+01 +1.881023081e+01 -1.9129e-01 +1.7808e+00
2366 0 +1.782511712e-04 +1.881017825e+01 +1.881017825e+01 -1.9123e-01 +1.7808e+00
2374 0 +1.059732868e-04 +1.881010597e+01 +1.881010597e+01 -1.9125e-01 +1.7808e+00
2390 0 +5.868141310e-05 +1.881005868e+01 +1.881005868e+01 -1.9124e-01 +1.7808e+00
2392 0 +3.541505888e-05 +1.881003542e+01 +1.881003542e+01 -1.9120e-01 +1.7808e+00
2394 0 +3.418408918e-05 +1.881003418e+01 +1.881003418e+01 -1.9118e-01 +1.7808e+00
2405 0 +2.901179894e-05 +1.881002901e+01 +1.881002901e+01 -1.9120e-01 +1.7808e+00
2411 0 +6.805016959e-07 +1.881000068e+01 +1.881000068e+01 -1.9120e-01 +1.7808e+00
2519 0 +6.612548056e-07 +1.881000066e+01 +1.881000066e+01 -1.9120e-01 +1.7808e+00
2526 0 +4.916255030e-07 +1.881000049e+01 +1.881000049e+01 -1.9120e-01 +1.7808e+00
2528 0 +3.394306169e-07 +1.881000034e+01 +1.881000034e+01 -1.9120e-01 +1.7808e+00
2546 0 +5.108052292e-08 +1.881000005e+01 +1.881000005e+01 -1.9120e-01 +1.7808e+00
2586 0 +4.699288070e-08 +1.881000005e+01 +1.881000005e+01 -1.9120e-01 +1.7808e+00
2597 0 +2.548366140e-08 +1.881000003e+01 +1.881000003e+01 -1.9120e-01 +1.7808e+00
2622 0 +7.604381125e-09 +1.881000001e+01 +1.881000001e+01 -1.9120e-01 +1.7808e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.731500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.594006663e+02 +4.325506663e+02 +4.325506663e+02 -3.9583e+00 -2.2272e-01
8 0 +1.205534603e+02 +3.937034603e+02 +3.937034603e+02 -6.0732e+00 +5.6827e-01
11 0 +6.214475749e+00 +2.793644757e+02 +2.793644757e+02 -4.9577e+00 +7.5496e-01
44 0 +1.702064070e+00 +2.748520641e+02 +2.748520641e+02 -3.8640e+00 +3.1046e+00
63 0 +7.768958503e-01 +2.739268959e+02 +2.739268959e+02 -3.5772e+00 +3.7431e+00
83 0 +6.658215273e-01 +2.738158215e+02 +2.738158215e+02 -3.8002e+00 +3.2856e+00
89 0 +4.159452430e-01 +2.735659452e+02 +2.735659452e+02 -3.6339e+00 +3.6087e+00
117 0 +3.685913972e-01 +2.735185914e+02 +2.735185914e+02 -3.6750e+00 +3.5370e+00
160 0 +2.434784447e-01 +2.733934784e+02 +2.733934784e+02 -3.6763e+00 +3.5488e+00
169 0 +1.008609461e-01 +2.732508609e+02 +2.732508609e+02 -3.6136e+00 +3.6827e+00
185 0 +7.139365460e-02 +2.732213937e+02 +2.732213937e+02 -3.5496e+00 +3.8224e+00
204 0 +5.896503976e-02 +2.732089650e+02 +2.732089650e+02 -3.5716e+00 +3.7754e+00
205 0 +5.771390976e-02 +2.732077139e+02 +2.732077139e+02 -3.5888e+00 +3.7367e+00
209 0 +3.936837905e-02 +2.731893684e+02 +2.731893684e+02 -3.5807e+00 +3.7495e+00
246 0 +1.876104041e-02 +2.731687610e+02 +2.731687610e+02 -3.5721e+00 +3.7691e+00
257 0 +1.763763712e-02 +2.731676376e+02 +2.731676376e+02 -3.5761e+00 +3.7617e+00
