% f evaluations | g evaluations | best noise-free fitness - Fopt (-5.494000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.928367525e+07 +3.928362031e+07 +3.928362031e+07
3 0 +2.829078639e+07 +2.829073145e+07 +2.829073145e+07
19 0 +1.427103977e+07 +1.427098483e+07 +1.427098483e+07
79 0 +8.644796583e+06 +8.644741643e+06 +8.644741643e+06
181 0 +6.693639767e+06 +6.693584827e+06 +6.693584827e+06
501 0 +5.590458255e+06 +5.590403315e+06 +5.590403315e+06
615 0 +4.950591959e+06 +4.950537019e+06 +4.950537019e+06
929 0 +4.632469040e+06 +4.632414100e+06 +4.632414100e+06
951 0 +4.433004795e+06 +4.432949855e+06 +4.432949855e+06
1027 0 +4.352826897e+06 +4.352771957e+06 +4.352771957e+06
1713 0 +4.165579546e+06 +4.165524606e+06 +4.165524606e+06
1885 0 +3.621030088e+06 +3.620975148e+06 +3.620975148e+06
1979 0 +1.804795949e+06 +1.804741009e+06 +1.804741009e+06
2797 0 +1.387902064e+06 +1.387847124e+06 +1.387847124e+06
% f evaluations | g evaluations | best noise-free fitness - Fopt (5.913000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.113531268e+07 +5.113537181e+07 +5.113537181e+07
2 0 +3.430568206e+07 +3.430574119e+07 +3.430574119e+07
3 0 +1.478322427e+07 +1.478328340e+07 +1.478328340e+07
4 0 +8.628679216e+06 +8.628738346e+06 +8.628738346e+06
399 0 +7.398026964e+06 +7.398086094e+06 +7.398086094e+06
591 0 +7.216543698e+06 +7.216602828e+06 +7.216602828e+06
627 0 +6.739076951e+06 +6.739136081e+06 +6.739136081e+06
629 0 +5.538038272e+06 +5.538097402e+06 +5.538097402e+06
719 0 +4.990639603e+06 +4.990698733e+06 +4.990698733e+06
933 0 +4.431943343e+06 +4.432002473e+06 +4.432002473e+06
999 0 +4.346891743e+06 +4.346950873e+06 +4.346950873e+06
1003 0 +4.178736894e+06 +4.178796024e+06 +4.178796024e+06
1337 0 +3.601534231e+06 +3.601593361e+06 +3.601593361e+06
1567 0 +2.556997113e+06 +2.557056243e+06 +2.557056243e+06
2245 0 +2.372187112e+06 +2.372246242e+06 +2.372246242e+06
2261 0 +2.025557624e+06 +2.025616754e+06 +2.025616754e+06
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.915300000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.908672281e+07 +6.908623128e+07 +6.908623128e+07
2 0 +4.664277969e+07 +4.664228816e+07 +4.664228816e+07
3 0 +2.246288828e+07 +2.246239675e+07 +2.246239675e+07
4 0 +2.100051666e+07 +2.100002513e+07 +2.100002513e+07
65 0 +1.994173941e+07 +1.994124788e+07 +1.994124788e+07
75 0 +1.944291399e+07 +1.944242246e+07 +1.944242246e+07
83 0 +1.848215478e+07 +1.848166325e+07 +1.848166325e+07
103 0 +1.710424790e+07 +1.710375637e+07 +1.710375637e+07
117 0 +1.117395455e+07 +1.117346302e+07 +1.117346302e+07
127 0 +1.036111039e+07 +1.036061886e+07 +1.036061886e+07
283 0 +9.090746388e+06 +9.090254858e+06 +9.090254858e+06
289 0 +8.357953194e+06 +8.357461664e+06 +8.357461664e+06
317 0 +3.949868549e+06 +3.949377019e+06 +3.949377019e+06
477 0 +3.182570103e+06 +3.182078573e+06 +3.182078573e+06
1967 0 +3.103174769e+06 +3.102683239e+06 +3.102683239e+06
1997 0 +2.540906876e+06 +2.540415346e+06 +2.540415346e+06
3655 0 +1.888787611e+06 +1.888296081e+06 +1.888296081e+06
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.702000000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.984641815e+07 +4.984624795e+07 +4.984624795e+07
2 0 +2.114726717e+07 +2.114709697e+07 +2.114709697e+07
5 0 +1.183966213e+07 +1.183949193e+07 +1.183949193e+07
145 0 +7.585426871e+06 +7.585256671e+06 +7.585256671e+06
177 0 +6.989503513e+06 +6.989333313e+06 +6.989333313e+06
265 0 +5.142014362e+06 +5.141844162e+06 +5.141844162e+06
669 0 +4.748933667e+06 +4.748763467e+06 +4.748763467e+06
1583 0 +4.507089758e+06 +4.506919558e+06 +4.506919558e+06
2009 0 +3.590426352e+06 +3.590256152e+06 +3.590256152e+06
2701 0 +3.241617306e+06 +3.241447106e+06 +3.241447106e+06
3627 0 +2.654474913e+06 +2.654304713e+06 +2.654304713e+06
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.697500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.323084270e+07 +7.323037295e+07 +7.323037295e+07
2 0 +3.344031979e+07 +3.343985004e+07 +3.343985004e+07
4 0 +2.834888956e+07 +2.834841981e+07 +2.834841981e+07
7 0 +1.945436838e+07 +1.945389863e+07 +1.945389863e+07
27 0 +1.068040450e+07 +1.067993475e+07 +1.067993475e+07
187 0 +1.006350410e+07 +1.006303435e+07 +1.006303435e+07
335 0 +7.065948005e+06 +7.065478255e+06 +7.065478255e+06
347 0 +6.215722791e+06 +6.215253041e+06 +6.215253041e+06
379 0 +4.855520197e+06 +4.855050447e+06 +4.855050447e+06
685 0 +3.431953032e+06 +3.431483282e+06 +3.431483282e+06
1319 0 +3.074918854e+06 +3.074449104e+06 +3.074449104e+06
2439 0 +2.853304014e+06 +2.852834264e+06 +2.852834264e+06
3113 0 +2.698583517e+06 +2.698113767e+06 +2.698113767e+06
3421 0 +2.615742916e+06 +2.615273166e+06 +2.615273166e+06
3803 0 +2.383516454e+06 +2.383046704e+06 +2.383046704e+06
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.472000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.081665470e+07 +2.081666942e+07 +2.081666942e+07
8 0 +1.815896173e+07 +1.815897645e+07 +1.815897645e+07
9 0 +1.589814621e+07 +1.589816093e+07 +1.589816093e+07
21 0 +1.461030610e+07 +1.461032082e+07 +1.461032082e+07
37 0 +1.362254056e+07 +1.362255528e+07 +1.362255528e+07
69 0 +1.224438061e+07 +1.224439533e+07 +1.224439533e+07
101 0 +9.253481665e+06 +9.253496385e+06 +9.253496385e+06
145 0 +8.967387630e+06 +8.967402350e+06 +8.967402350e+06
369 0 +7.308378593e+06 +7.308393313e+06 +7.308393313e+06
511 0 +5.930809950e+06 +5.930824670e+06 +5.930824670e+06
715 0 +5.864564601e+06 +5.864579321e+06 +5.864579321e+06
745 0 +4.161506660e+06 +4.161521380e+06 +4.161521380e+06
2463 0 +3.890139280e+06 +3.890154000e+06 +3.890154000e+06
2849 0 +3.557769190e+06 +3.557783910e+06 +3.557783910e+06
2851 0 +2.539359606e+06 +2.539374326e+06 +2.539374326e+06
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.859400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.564240743e+07 +8.564222149e+07 +8.564222149e+07
2 0 +6.524828897e+07 +6.524810303e+07 +6.524810303e+07
5 0 +1.585555612e+07 +1.585537018e+07 +1.585537018e+07
61 0 +1.122475116e+07 +1.122456522e+07 +1.122456522e+07
109 0 +7.789450735e+06 +7.789264795e+06 +7.789264795e+06
279 0 +6.095291913e+06 +6.095105973e+06 +6.095105973e+06
883 0 +5.967481297e+06 +5.967295357e+06 +5.967295357e+06
909 0 +5.239918349e+06 +5.239732409e+06 +5.239732409e+06
931 0 +4.591679001e+06 +4.591493061e+06 +4.591493061e+06
1005 0 +4.305650472e+06 +4.305464532e+06 +4.305464532e+06
1175 0 +2.158458219e+06 +2.158272279e+06 +2.158272279e+06
2183 0 +1.709746000e+06 +1.709560060e+06 +1.709560060e+06
2979 0 +1.441661616e+06 +1.441475676e+06 +1.441475676e+06
% f evaluations | g evaluations | best noise-free fitness - Fopt (-8.133000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.568632863e+07 +1.568624730e+07 +1.568624730e+07
14 0 +1.022682726e+07 +1.022674593e+07 +1.022674593e+07
219 0 +8.884183099e+06 +8.884101769e+06 +8.884101769e+06
261 0 +5.982917347e+06 +5.982836017e+06 +5.982836017e+06
363 0 +4.984482584e+06 +4.984401254e+06 +4.984401254e+06
471 0 +3.304389665e+06 +3.304308335e+06 +3.304308335e+06
751 0 +1.888403302e+06 +1.888321972e+06 +1.888321972e+06
1413 0 +1.769845801e+06 +1.769764471e+06 +1.769764471e+06
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.314191230e+07 +4.314291230e+07 +4.314291230e+07
2 0 +2.201400635e+07 +2.201500635e+07 +2.201500635e+07
3 0 +2.135003330e+07 +2.135103330e+07 +2.135103330e+07
9 0 +1.635115221e+07 +1.635215221e+07 +1.635215221e+07
10 0 +1.427743763e+07 +1.427843763e+07 +1.427843763e+07
13 0 +1.358907939e+07 +1.359007939e+07 +1.359007939e+07
45 0 +7.864441292e+06 +7.865441292e+06 +7.865441292e+06
245 0 +7.114695120e+06 +7.115695120e+06 +7.115695120e+06
317 0 +5.492025190e+06 +5.493025190e+06 +5.493025190e+06
645 0 +3.984604525e+06 +3.985604525e+06 +3.985604525e+06
2075 0 +3.230421071e+06 +3.231421071e+06 +3.231421071e+06
2313 0 +2.202758792e+06 +2.203758792e+06 +2.203758792e+06
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.965300000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.294412465e+07 +1.294382812e+07 +1.294382812e+07
39 0 +1.254569729e+07 +1.254540076e+07 +1.254540076e+07
101 0 +6.898898549e+06 +6.898602019e+06 +6.898602019e+06
381 0 +6.286700548e+06 +6.286404018e+06 +6.286404018e+06
633 0 +4.993532148e+06 +4.993235618e+06 +4.993235618e+06
715 0 +1.760071573e+06 +1.759775043e+06 +1.759775043e+06
% f evaluations | g evaluations | best noise-free fitness - Fopt (4.930000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +2.858399046e+07 +2.858403976e+07 +2.858403976e+07
7 0 +1.401896510e+07 +1.401901440e+07 +1.401901440e+07
16 0 +1.325751430e+07 +1.325756360e+07 +1.325756360e+07
111 0 +1.163740956e+07 +1.163745886e+07 +1.163745886e+07
149 0 +9.433233094e+06 +9.433282394e+06 +9.433282394e+06
