% f evaluations | g evaluations | best noise-free fitness - Fopt (7.627000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.941900984e+07 +1.941908611e+07 +1.941908611e+07 -8.2511e-01 -1.5306e-01 +2.7579e+00 -1.8768e+00 +2.1627e+00 +3.2384e-02 +2.0012e+00 -2.1095e+00 -6.7286e-01 +1.2166e+00 -1.4290e+00 -3.6906e+00 -1.1653e-02 -9.8987e-01 +2.2490e+00 +2.6302e+00 -5.9075e-01 -1.6505e+00 +1.2463e+00 +9.1769e-01
2 0 +3.287528934e+06 +3.287605204e+06 +3.287605204e+06 +6.9649e-01 -1.0997e+00 -2.8673e+00 -2.4534e+00 -1.5188e-01 +1.3142e-01 +3.3931e+00 +1.5693e+00 -5.4682e-01 +1.1678e+00 -2.5079e+00 -9.1863e-02 +2.6048e+00 -7.6425e-01 +7.7323e-01 -4.2118e+00 -9.1308e-02 -8.0638e-01 +1.4789e+00 -6.1971e-01
4 0 +3.493681148e+05 +3.494443848e+05 +3.494443848e+05 -1.8483e+00 +2.5696e+00 +1.3380e+00 -1.1703e+00 -3.1191e+00 -2.6635e+00 +7.5803e-01 +2.4772e-01 +5.8214e+00 +1.8874e+00 -1.3940e-01 +1.0442e+00 +2.2922e-01 +4.8288e-01 -1.6192e+00 -3.3440e-01 -1.9090e+00 +8.7476e-01 +1.4941e+00 -9.4868e-01
6 0 +2.583990644e+05 +2.584753344e+05 +2.584753344e+05 -1.1093e+00 +2.4610e+00 -7.7260e-01 -2.9252e+00 -4.2437e+00 +3.4662e-01 +1.5959e+00 +7.8202e-01 -2.3542e+00 +4.3492e+00 -5.8368e-02 -3.5125e+00 -1.3991e+00 +4.9806e+00 -2.7237e+00 -2.6262e-01 +2.6210e+00 +3.3074e+00 +4.3404e+00 -1.7856e-01
13 0 +6.335291463e+04 +6.342918463e+04 +6.342918463e+04 -3.1820e-01 -1.8991e+00 +7.0049e-01 -1.0997e+00 +3.1116e+00 +2.2167e-01 -2.8125e+00 +6.3394e-01 -5.2054e-01 +2.8409e+00 +1.5562e+00 +1.7762e+00 -7.0768e-01 +8.1619e-01 +1.5795e+00 -1.5402e+00 +1.7300e+00 +1.0341e+00 +2.4734e+00 -4.4752e+00
35 0 +3.802011217e+04 +3.809638217e+04 +3.809638217e+04 +3.7749e-01 +1.1635e+00 -5.4211e-01 -7.2442e-01 -2.7828e+00 -1.2597e+00 +3.5420e-01 -8.2009e-01 +1.6979e-01 +2.4504e+00 -1.3567e+00 -1.0693e+00 -5.5932e-01 +2.9177e+00 +3.0386e+00 -1.7205e+00 +3.1589e+00 +1.0627e+00 +7.6642e+00 -1.5912e+00
64 0 +2.616235354e+04 +2.623862354e+04 +2.623862354e+04 -1.4481e+00 -7.1320e-01 -3.6154e+00 -1.5753e+00 -2.9139e+00 +1.8399e+00 +1.4967e+00 +1.5015e+00 -1.8964e+00 +1.9298e+00 -4.7102e+00 -2.9663e+00 -2.9021e+00 +2.1614e+00 -9.9004e-01 -4.5505e+00 +6.4094e+00 +3.0013e+00 +4.4981e+00 -2.6226e+00
68 0 +4.092376418e+03 +4.168646418e+03 +4.168646418e+03 +2.3126e+00 +1.3814e+00 -1.5173e+00 -6.7130e-01 -1.1583e+00 -1.4713e+00 -5.9044e+00 +1.3360e-01 -1.4035e-01 +5.9161e+00 -3.7191e+00 +1.8406e-02 -1.3791e+00 +5.9815e-01 +2.9394e+00 -2.6112e+00 +4.8771e+00 -6.5131e-01 +6.4114e+00 -9.4024e-01
96 0 +1.264364472e+03 +1.340634472e+03 +1.340634472e+03 -2.2295e-01 -3.1979e+00 -9.6984e-02 -1.2524e+00 -4.5233e+00 -2.1918e-01 -3.6919e+00 -7.3913e-01 -6.5795e+00 -6.4931e-02 -6.5850e+00 -3.5724e-01 +6.4705e-02 +1.2703e+00 +1.7211e+00 -5.5158e+00 +9.6516e+00 +2.4712e+00 +2.5121e+00 +4.0094e+00
278 0 +5.492136430e+02 +6.254836430e+02 +6.254836430e+02 -6.4071e+00 -2.7457e+00 +6.9300e+00 -1.1968e+00 -3.5957e+00 +8.3279e+00 -5.0675e+00 -3.0654e+00 -6.6935e+00 -2.4565e+00 +1.8484e+00 -1.5581e+00 +3.2205e+00 +6.1487e+00 -1.4019e+00 -2.9943e+00 +5.0087e+00 +2.7863e+00 +3.8918e+00 +4.7883e+00
